generation,parent_fitness,parent_hc_cov,parent_hc_skills,parent_hc_1shift,parent_hc_forb,parent_soft_pen,objective_delta,survived_generation,became_champion
291,89195,1000,0,5000,1000,3805,0,true,false
291,89195,1000,0,5000,1000,3805,0,true,false
291,89180,2000,0,5000,0,3820,0,true,false
291,89195,1000,0,5000,1000,3805,-2015,false,false
291,89195,1000,0,5000,1000,3805,0,true,false
291,88085,1000,0,6000,1000,3915,0,false,false
291,89180,2000,0,5000,0,3820,0,true,false
291,89195,1000,0,5000,1000,3805,-1000,true,false
291,89115,1000,0,5000,1000,3885,-2970,false,false
291,89165,1000,0,5000,1000,3835,-970,true,false
291,88180,1000,0,5000,2000,3820,-1980,false,false
291,87030,2000,1000,4000,2000,3970,-45,false,false
291,87145,2000,0,5000,2000,3855,0,false,false
291,89180,2000,0,5000,0,3820,0,true,false
291,88180,2000,0,6000,0,3820,-105,false,false
291,88095,1000,0,6000,1000,3905,0,false,false
291,89105,1000,0,6000,0,3895,965,true,true
291,88870,1000,0,5000,1000,4130,-1015,false,false
291,88290,2000,0,5000,1000,3710,-1000,false,false
291,89195,1000,0,5000,1000,3805,5,true,false
291,89180,2000,0,5000,0,3820,0,true,false
291,89180,2000,0,5000,0,3820,-3000,false,false
291,89195,1000,0,5000,1000,3805,-970,true,false
291,89180,2000,0,5000,0,3820,0,true,false
291,89180,2000,0,5000,0,3820,-1800,false,false
291,88905,2000,0,5000,0,4095,-65,true,false
291,88870,1000,0,5000,1000,4130,-985,false,false
291,89180,2000,0,5000,0,3820,-1985,false,false
291,89180,2000,0,5000,0,3820,-60,true,false
291,89180,2000,0,5000,0,3820,-1985,false,false
291,89115,1000,0,5000,1000,3885,0,true,false
291,88180,1000,0,6000,1000,3820,-1015,false,false
291,89180,2000,0,5000,0,3820,0,true,false
291,89195,1000,0,5000,1000,3805,-2000,false,false
291,89180,2000,0,5000,0,3820,0,true,false
292,89175,2000,0,5000,0,3825,-1090,false,false
292,89195,1000,0,5000,1000,3805,-1075,false,false
292,89195,1000,0,5000,1000,3805,0,true,false
292,89195,1000,0,5000,1000,3805,-1940,false,false
292,89175,2000,0,5000,0,3825,-1960,false,false
292,89205,1000,0,5000,1000,3795,0,true,false
292,89195,1000,0,5000,1000,3805,-2030,false,false
292,89180,0,0,6000,1000,3820,-4990,false,false
292,89205,1000,0,5000,1000,3795,0,true,false
292,89195,1000,0,5000,1000,3805,-1015,false,false
292,88225,2000,0,6000,0,3775,-1985,false,false
292,88170,1000,1000,5000,1000,3830,0,false,false
292,89200,1000,0,5000,1000,3800,-2970,false,false
292,88150,0,0,6000,2000,3850,0,false,false
292,89195,1000,0,5000,1000,3805,0,true,false
292,89120,2000,0,5000,0,3880,0,true,false
292,89140,1000,0,5000,1000,3860,0,true,false
292,89200,1000,0,5000,1000,3800,0,true,false
292,89180,2000,0,5000,0,3820,-2970,false,false
292,88840,2000,0,5000,0,4160,-905,false,false
292,89195,1000,0,5000,1000,3805,-970,true,false
292,89195,1000,0,5000,1000,3805,0,true,false
292,89195,1000,0,5000,1000,3805,-1000,false,false
292,88120,2000,0,6000,0,3880,-985,false,false
292,89120,2000,0,5000,0,3880,-15,true,false
292,89195,1000,0,5000,1000,3805,0,true,false
292,89175,2000,0,5000,0,3825,-1015,false,false
292,88905,2000,0,5000,0,4095,0,true,false
292,88260,3000,0,5000,0,3740,0,true,false
292,89180,2000,0,5000,0,3820,0,true,false
292,89195,1000,0,5000,1000,3805,0,true,false
292,89195,1000,0,5000,1000,3805,-2060,false,false
292,89205,1000,0,5000,1000,3795,0,true,false
292,89180,2000,0,5000,0,3820,0,true,false
292,89180,2000,0,5000,0,3820,-1000,false,false
292,89195,1000,0,5000,1000,3805,-940,true,false
292,89195,1000,0,5000,1000,3805,0,true,false
292,88195,1000,0,6000,1000,3805,0,false,false
292,89195,1000,0,5000,1000,3805,0,true,false
292,87950,3000,0,5000,0,4050,0,false,false
292,89205,1000,0,5000,1000,3795,0,true,false
292,89195,1000,0,5000,1000,3805,-2095,false,false
292,90070,1000,0,5000,0,3930,-1000,true,false
292,89195,1000,0,5000,1000,3805,-2000,false,false
292,89195,1000,0,5000,1000,3805,0,true,false
292,87855,2000,0,5000,1000,4145,0,false,false
292,89180,2000,0,5000,0,3820,-5000,false,false
292,88195,1000,0,6000,1000,3805,-2000,false,false
292,89180,2000,0,5000,0,3820,0,true,false
292,89195,1000,0,5000,1000,3805,-985,false,false
292,88260,3000,0,5000,0,3740,-1910,false,false
292,89115,1000,0,5000,1000,3885,0,true,false
292,89200,1000,0,5000,1000,3800,-2010,false,false
292,89180,2000,0,5000,0,3820,0,true,false
292,89195,1000,0,5000,1000,3805,-35,true,false
292,89195,1000,0,5000,1000,3805,0,true,false
292,88120,2000,0,6000,0,3880,-95,false,false
292,89195,1000,0,5000,1000,3805,-970,true,false
292,89000,2000,0,5000,0,4000,0,true,false
292,89195,1000,0,5000,1000,3805,-1030,false,false
292,89120,2000,0,5000,0,3880,-1970,false,false
292,89195,1000,0,5000,1000,3805,-20,true,false
292,89180,2000,0,5000,0,3820,-45,true,false
292,89180,2000,0,5000,0,3820,0,true,false
292,88905,2000,0,5000,0,4095,-1000,false,false
292,89115,1000,0,5000,1000,3885,-970,false,false
292,89200,1000,0,5000,1000,3800,0,true,false
292,88180,2000,0,6000,0,3820,0,false,false
292,89180,2000,0,5000,0,3820,-1970,false,false
292,89195,1000,0,5000,1000,3805,0,true,false
292,88150,0,0,6000,2000,3850,-1000,false,false
292,89165,1000,0,5000,1000,3835,0,true,false
292,87885,1000,0,6000,1000,4115,-2080,false,false
292,89180,2000,0,5000,0,3820,-1985,false,false
292,89120,2000,0,5000,0,3880,-2000,false,false
292,89135,1000,0,5000,1000,3865,0,true,false
292,89115,1000,0,5000,1000,3885,-2985,false,false
292,89195,1000,0,5000,1000,3805,-1000,false,false
292,89195,1000,0,5000,1000,3805,0,true,false
292,88195,1000,0,6000,1000,3805,-5,false,false
292,89205,1000,0,5000,1000,3795,-1015,false,false
292,88150,2000,0,6000,0,3850,-1000,false,false
292,89195,1000,0,5000,1000,3805,-970,true,false
292,89195,1000,0,5000,1000,3805,-2965,false,false
292,89195,1000,0,5000,1000,3805,60,true,false
292,88180,2000,0,6000,0,3820,-1015,false,false
292,89180,2000,0,5000,0,3820,0,true,false
292,89195,1000,0,5000,1000,3805,-2000,false,false
292,89120,2000,0,5000,0,3880,0,true,false
292,88075,2000,0,6000,0,3925,-970,false,false
292,89165,1000,0,5000,1000,3835,0,true,false
292,89195,1000,0,5000,1000,3805,5,true,false
292,88195,1000,0,6000,1000,3805,-985,false,false
292,88115,2000,0,6000,0,3885,-1140,false,false
292,88225,1000,0,6000,1000,3775,0,true,false
292,89180,2000,0,5000,0,3820,0,true,false
293,89200,1000,0,5000,1000,3800,-1985,false,false
293,89205,1000,0,5000,1000,3795,-1000,false,false
293,89205,1000,0,5000,1000,3795,0,true,false
293,89195,1000,0,5000,1000,3805,0,true,false
293,88120,1000,0,5000,2000,3880,-3200,false,false
293,89195,1000,0,5000,1000,3805,-4000,false,false
293,89205,1000,0,5000,1000,3795,-3970,false,false
293,89120,2000,0,5000,0,3880,-1000,false,false
293,88225,1000,0,6000,1000,3775,0,true,false
293,89195,1000,0,5000,1000,3805,0,true,false
293,89195,1000,0,5000,1000,3805,-2200,false,false
293,89205,1000,0,5000,1000,3795,-990,false,false
293,89135,1000,0,5000,1000,3865,0,true,false
293,89200,1000,0,5000,1000,3800,-2000,false,false
293,90070,1000,0,5000,0,3930,0,true,false
293,89195,1000,0,5000,1000,3805,0,true,false
293,89195,1000,0,5000,1000,3805,-1000,false,false
293,89205,1000,0,5000,1000,3795,0,true,false
293,89165,1000,0,5000,1000,3835,-1000,false,false
293,88195,1000,0,6000,1000,3805,0,false,false
293,89195,1000,0,5000,1000,3805,0,true,false
293,89200,1000,0,5000,1000,3800,-25,true,false
293,89135,1000,0,5000,1000,3865,-1945,false,false
293,89195,1000,0,5000,1000,3805,-895,true,false
293,89195,1000,0,5000,1000,3805,0,true,false
293,88225,1000,0,6000,1000,3775,0,true,false
293,89200,1000,0,5000,1000,3800,-5,true,false
293,89205,1000,0,5000,1000,3795,-970,true,false
293,89255,1000,0,5000,1000,3745,-1035,false,false
293,87190,1000,0,6000,2000,3810,0,false,false
293,89195,1000,0,5000,1000,3805,0,true,false
293,89195,1000,0,5000,1000,3805,-970,true,false
293,88190,1000,0,5000,2000,3810,0,false,false
293,88225,1000,0,6000,1000,3775,-1000,false,false
293,89180,2000,0,5000,0,3820,-955,true,false
293,89165,1000,0,5000,1000,3835,-2015,false,false
293,89195,1000,0,5000,1000,3805,-2060,false,false
293,88195,1000,0,6000,1000,3805,0,false,false
293,89195,1000,0,5000,1000,3805,-970,true,false
293,89205,1000,0,5000,1000,3795,0,true,false
293,89070,1000,0,6000,0,3930,-1915,false,false
293,89255,1000,0,5000,1000,3745,-1035,false,false
293,89200,1000,0,5000,1000,3800,-2015,false,false
293,89205,1000,0,5000,1000,3795,-895,true,false
293,89195,1000,0,5000,1000,3805,-995,false,false
293,89135,2000,0,5000,0,3865,0,true,false
293,89205,1000,0,5000,1000,3795,0,true,false
293,89195,1000,0,5000,1000,3805,0,true,false
293,89205,1000,0,5000,1000,3795,-4030,false,false
293,89200,1000,0,5000,1000,3800,-1050,false,false
293,88225,1000,0,6000,1000,3775,-125,false,false
293,89115,1000,0,5000,1000,3885,5,true,false
293,89180,2000,0,5000,0,3820,-60,true,false
293,88170,1000,1000,5000,1000,3830,-985,false,false
293,88180,2000,0,6000,0,3820,-2905,false,false
293,88225,1000,0,6000,1000,3775,-945,false,false
293,89205,1000,0,5000,1000,3795,0,true,false
293,89195,1000,0,5000,1000,3805,-1140,false,false
293,90070,1000,0,5000,0,3930,-865,true,false
293,89205,1000,0,5000,1000,3795,-2135,false,false
293,89205,1000,0,5000,1000,3795,0,true,false
293,89070,1000,0,6000,0,3930,-2000,false,false
293,89195,1000,0,5000,1000,3805,0,true,false
293,89115,1000,0,5000,1000,3885,0,true,false
293,89205,1000,0,5000,1000,3795,-1000,false,false
293,87165,2000,0,6000,1000,3835,0,false,false
293,88225,1000,0,6000,1000,3775,-1995,false,false
293,89070,1000,0,6000,0,3930,0,true,false
293,89180,2000,0,5000,0,3820,-2030,false,false
293,89140,1000,0,5000,1000,3860,-1000,false,false
293,89180,2000,0,5000,0,3820,0,true,false
293,89255,1000,0,5000,1000,3745,-895,true,false
293,89205,1000,0,5000,1000,3795,-1015,false,false
293,89175,1000,0,5000,1000,3825,-1005,false,false
293,89195,1000,0,5000,1000,3805,0,true,false
293,89195,1000,0,5000,1000,3805,-1000,false,false
293,89195,1000,0,5000,1000,3805,15,true,false
293,89180,2000,0,5000,0,3820,0,true,false
293,89000,2000,0,5000,0,4000,-1005,false,false
293,89165,1000,0,5000,1000,3835,-895,true,false
293,89205,1000,0,5000,1000,3795,-1045,false,false
293,90070,1000,0,5000,0,3930,-1070,true,false
293,89205,1000,0,5000,1000,3795,-865,true,false
293,89195,1000,0,5000,1000,3805,-50,true,false
293,89195,1000,0,5000,1000,3805,0,true,false
293,89195,1000,0,5000,1000,3805,-1000,false,false
293,89195,1000,0,5000,1000,3805,-3985,false,false
293,90070,1000,0,5000,0,3930,45,true,true
293,88165,1000,1000,5000,1000,3835,0,false,false
293,89195,1000,0,5000,1000,3805,0,true,false
293,89195,1000,0,5000,1000,3805,-1065,false,false
293,89205,1000,0,5000,1000,3795,-895,true,false
293,89180,2000,0,5000,0,3820,-2970,false,false
293,89180,2000,0,5000,0,3820,-970,false,false
293,89195,1000,0,5000,1000,3805,-1035,false,false
293,89205,1000,0,5000,1000,3795,0,true,false
294,89195,1000,0,5000,1000,3805,0,true,false
294,89205,1000,0,5000,1000,3795,0,true,false
294,89000,2000,0,5000,0,4000,-2000,false,false
294,89210,1000,0,5000,1000,3790,0,true,false
294,89195,1000,0,5000,1000,3805,-105,true,false
294,89195,1000,0,5000,1000,3805,-1140,false,false
294,89135,2000,0,5000,0,3865,0,true,false
294,89205,1000,0,5000,1000,3795,0,true,false
294,89205,1000,0,5000,1000,3795,-1955,false,false
294,90115,1000,0,5000,0,3885,-105,true,false
294,89195,1000,0,5000,1000,3805,-5790,false,false
294,89205,1000,0,5000,1000,3795,-2005,false,false
294,88195,1000,0,6000,1000,3805,-985,false,false
294,90115,1000,0,5000,0,3885,-985,true,false
294,88200,2000,0,5000,1000,3800,-2030,false,false
294,89205,1000,0,5000,1000,3795,0,true,false
294,89195,1000,0,5000,1000,3805,-1060,false,false
294,88310,1000,0,5000,2000,3690,-80,true,false
294,89205,1000,0,5000,1000,3795,-970,true,false
294,89135,1000,0,5000,1000,3865,-1990,false,false
294,89205,1000,0,5000,1000,3795,0,true,false
294,89195,1000,0,5000,1000,3805,-2260,false,false
294,89205,1000,0,5000,1000,3795,-3075,false,false
294,88165,1000,1000,5000,1000,3835,0,false,false
294,90115,1000,0,5000,0,3885,-1000,true,false
294,88225,1000,0,6000,1000,3775,-3095,false,false
294,89120,1000,0,5000,1000,3880,0,true,false
294,89195,1000,0,5000,1000,3805,-955,true,false
294,89145,1000,0,5000,1000,3855,-1125,false,false
294,89195,1000,0,5000,1000,3805,-1995,false,false
294,90115,1000,0,5000,0,3885,0,true,false
294,89195,1000,0,5000,1000,3805,-1050,false,false
294,89255,1000,0,5000,1000,3745,0,true,false
294,89195,1000,0,5000,1000,3805,0,true,false
294,89205,1000,0,5000,1000,3795,-5960,false,false
294,89175,1000,0,5000,1000,3825,-65,true,false
294,89145,1000,0,5000,1000,3855,-2005,false,false
294,88310,1000,0,5000,2000,3690,0,true,false
294,89205,1000,0,5000,1000,3795,-1095,false,false
294,89205,1000,0,5000,1000,3795,-3000,false,false
294,89210,1000,0,5000,1000,3790,-25,true,false
294,88160,1000,0,5000,2000,3840,-1095,false,false
294,89195,1000,0,5000,1000,3805,-1000,false,false
294,88225,1000,0,6000,1000,3775,-90,false,false
294,89205,1000,0,5000,1000,3795,0,true,false
294,89205,1000,0,5000,1000,3795,-2030,false,false
294,89195,1000,0,5000,1000,3805,-1000,false,false
294,90070,1000,0,5000,0,3930,-2085,false,false
294,88160,1000,0,5000,2000,3840,-1000,false,false
294,89195,1000,0,5000,1000,3805,-1000,false,false
294,89205,1000,0,5000,1000,3795,60,true,false
294,89175,1000,0,5000,1000,3825,0,true,false
294,89195,1000,0,5000,1000,3805,0,true,false
294,90070,1000,0,5000,0,3930,0,true,false
294,89135,2000,0,5000,0,3865,-65,true,false
294,89195,1000,0,5000,1000,3805,-1955,false,false
294,88360,2000,0,5000,1000,3640,0,true,false
294,89205,1000,0,5000,1000,3795,-1000,false,false
294,89205,1000,0,5000,1000,3795,-2000,false,false
294,89195,1000,0,5000,1000,3805,-970,false,false
294,89210,1000,0,5000,1000,3790,-865,true,false
294,90070,1000,0,5000,0,3930,-1065,true,false
294,89205,1000,0,5000,1000,3795,-3015,false,false
294,89195,1000,0,5000,1000,3805,-30,true,false
294,88310,1000,0,5000,2000,3690,-1000,false,false
294,88170,1000,0,5000,2000,3830,0,false,false
294,90115,1000,0,5000,0,3885,-940,true,false
294,88200,2000,0,5000,1000,3800,0,false,false
294,88195,1000,0,6000,1000,3805,10,false,false
294,89255,1000,0,5000,1000,3745,-970,true,false
294,88160,1000,0,5000,2000,3840,0,false,false
294,89120,1000,0,5000,1000,3880,-1175,false,false
294,88195,1000,0,6000,1000,3805,-970,false,false
294,89210,1000,0,5000,1000,3790,-1100,false,false
294,89205,1000,0,5000,1000,3795,-1060,false,false
294,89205,1000,0,5000,1000,3795,-1015,false,false
294,89195,1000,0,5000,1000,3805,-1035,false,false
294,89205,1000,0,5000,1000,3795,45,true,false
294,89205,1000,0,5000,1000,3795,0,true,false
294,90070,1000,0,5000,0,3930,-1045,true,false
294,89195,1000,0,5000,1000,3805,0,true,false
294,89195,1000,0,5000,1000,3805,-2060,false,false
294,89195,1000,0,5000,1000,3805,0,true,false
294,89205,1000,0,5000,1000,3795,-1000,false,false
294,89180,2000,0,5000,0,3820,0,true,false
294,89205,1000,0,5000,1000,3795,-885,true,false
294,89195,1000,0,5000,1000,3805,-1170,false,false
294,89205,1000,0,5000,1000,3795,15,true,false
294,89205,1000,0,5000,1000,3795,0,true,false
294,89145,1000,0,5000,1000,3855,-985,false,false
294,88360,2000,0,5000,1000,3640,-1970,false,false
294,89205,1000,0,5000,1000,3795,0,true,false
294,89205,1000,0,5000,1000,3795,-985,false,false
294,89195,1000,0,5000,1000,3805,0,true,false
294,89255,1000,0,5000,1000,3745,0,true,false
294,89195,1000,0,5000,1000,3805,0,true,false
295,88360,2000,0,5000,1000,3640,-120,false,false
295,90070,1000,0,5000,0,3930,-3010,false,false
295,90010,1000,0,5000,0,3990,0,true,false
295,89265,1000,0,5000,1000,3735,-1035,false,false
295,89210,1000,0,5000,1000,3790,-1005,false,false
295,90115,1000,0,5000,0,3885,-2035,false,false
295,89210,1000,0,5000,1000,3790,0,true,false
295,89120,1000,0,5000,1000,3880,0,true,false
295,90070,1000,0,5000,0,3930,0,true,false
295,89115,1000,0,6000,0,3885,0,true,false
295,89255,1000,0,5000,1000,3745,-95,true,false
295,90070,1000,0,5000,0,3930,0,true,false
295,89195,1000,0,5000,1000,3805,0,true,false
295,89265,1000,0,5000,1000,3735,0,true,false
295,89255,1000,0,5000,1000,3745,-1045,false,false
295,89205,1000,0,5000,1000,3795,0,true,false
295,89205,1000,0,5000,1000,3795,0,true,false
295,88310,1000,0,5000,2000,3690,0,false,false
295,89185,1000,0,5000,1000,3815,-1940,false,false
295,89210,1000,0,5000,1000,3790,-940,false,false
295,88160,1000,0,6000,1000,3840,0,false,false
295,87225,1000,0,7000,1000,3775,0,false,false
295,89205,1000,0,5000,1000,3795,0,true,false
295,89250,1000,0,5000,1000,3750,0,true,false
295,89220,1000,0,5000,1000,3780,-4915,false,false
295,89115,1000,0,6000,0,3885,0,true,false
295,89205,1000,0,5000,1000,3795,0,true,false
295,89220,1000,0,5000,1000,3780,-2910,false,false
295,89255,1000,0,5000,1000,3745,-110,true,false
295,90115,1000,0,5000,0,3885,-1000,true,false
295,89130,1000,0,5000,1000,3870,0,true,false
295,89195,1000,0,5000,1000,3805,-1060,false,false
295,87140,1000,0,6000,2000,3860,-1930,false,false
295,89205,1000,0,5000,1000,3795,0,true,false
295,89205,1000,0,5000,1000,3795,0,true,false
295,88205,1000,0,6000,1000,3795,35,false,false
295,89195,1000,0,5000,1000,3805,-985,false,false
295,89205,1000,0,5000,1000,3795,-970,false,false
295,89195,1000,0,5000,1000,3805,-4120,false,false
295,89005,1000,0,5000,1000,3995,-940,false,false
295,90070,1000,0,5000,0,3930,-1000,true,false
295,89185,1000,0,5000,1000,3815,0,true,false
295,89255,1000,0,5000,1000,3745,-2895,false,false
295,90070,1000,0,5000,0,3930,-90,true,false
295,90115,1000,0,5000,0,3885,-1000,true,false
295,89025,1000,0,5000,1000,3975,0,false,false
295,88230,1000,0,5000,2000,3770,-835,false,false
295,90070,1000,0,5000,0,3930,-955,true,false
295,90070,1000,0,5000,0,3930,-1840,false,false
295,89025,1000,0,5000,1000,3975,0,false,false
295,89070,2000,0,5000,0,3930,-985,false,false
295,89005,1000,0,5000,1000,3995,-1000,false,false
295,89255,1000,0,5000,1000,3745,-195,true,false
295,89210,1000,0,5000,1000,3790,0,true,false
295,89175,1000,0,5000,1000,3825,0,true,false
295,88345,1000,0,5000,2000,3655,0,false,false
295,88285,1000,0,6000,1000,3715,-995,false,false
295,88225,1000,0,6000,1000,3775,0,false,false
295,89205,1000,0,5000,1000,3795,-3245,false,false
295,88190,1000,0,5000,2000,3810,-985,false,false
295,90070,1000,0,5000,0,3930,120,true,true
295,89255,1000,0,5000,1000,3745,-2140,false,false
295,89205,1000,0,5000,1000,3795,0,true,false
295,89180,2000,0,5000,0,3820,0,true,false
295,90070,1000,0,5000,0,3930,-955,true,false
295,90070,1000,0,5000,0,3930,0,true,false
295,89005,1000,0,5000,1000,3995,0,false,false
295,90070,1000,0,5000,0,3930,0,true,false
295,89205,1000,0,5000,1000,3795,5,true,false
295,89090,1000,0,5000,1000,3910,0,true,false
295,89265,1000,0,5000,1000,3735,0,true,false
295,89110,1000,0,5000,1000,3890,-2050,false,false
295,90070,1000,0,5000,0,3930,-110,true,false
295,89175,1000,0,5000,1000,3825,-1000,false,false
295,89005,1000,0,5000,1000,3995,0,false,false
295,89210,1000,0,5000,1000,3790,30,true,false
295,89205,1000,0,5000,1000,3795,-30,true,false
295,89120,1000,0,5000,1000,3880,0,true,false
295,89195,1000,0,5000,1000,3805,-2970,false,false
295,89205,1000,0,5000,1000,3795,-1000,false,false
295,88220,2000,0,5000,1000,3780,-990,false,false
295,88195,1000,0,6000,1000,3805,0,false,false
295,88310,1000,0,5000,2000,3690,0,false,false
295,89210,1000,0,5000,1000,3790,-30,true,false
295,88285,1000,0,6000,1000,3715,0,false,false
295,89195,1000,0,5000,1000,3805,-1035,false,false
295,89120,1000,0,5000,1000,3880,-3065,false,false
295,90115,1000,0,5000,0,3885,0,true,false
295,90070,1000,0,5000,0,3930,0,true,false
295,88310,1000,0,5000,2000,3690,0,false,false
295,88320,1000,0,5000,2000,3680,-1985,false,false
295,89185,1000,0,5000,1000,3815,-975,false,false
295,89135,2000,0,5000,0,3865,-2940,false,false
295,87945,1000,0,6000,1000,4055,-1000,false,false
295,89255,1000,0,5000,1000,3745,25,true,false
296,89210,1000,0,5000,1000,3790,-1970,false,false
296,89280,1000,0,5000,1000,3720,-1945,false,false
296,90070,1000,0,5000,0,3930,-1900,false,false
296,88240,2000,0,5000,1000,3760,-5145,false,false
296,89180,1000,0,5000,1000,3820,-3240,false,false
296,89960,1000,0,5000,0,4040,0,true,false
296,89185,1000,0,5000,1000,3815,0,true,false
296,89120,1000,0,5000,1000,3880,0,true,false
296,90070,1000,0,5000,0,3930,0,true,false
296,89115,1000,0,6000,0,3885,-2985,false,false
296,90070,1000,0,5000,0,3930,0,true,false
296,90190,1000,0,5000,0,3810,-2000,false,false
296,90115,1000,0,5000,0,3885,-2010,false,false
296,89205,1000,0,5000,1000,3795,0,true,false
296,88205,1000,0,6000,1000,3795,-1000,false,false
296,90070,1000,0,5000,0,3930,-1030,false,false
296,90070,1000,0,5000,0,3930,-985,true,false
296,89205,1000,0,5000,1000,3795,0,true,false
296,89130,1000,0,5000,1000,3870,-985,false,false
296,89265,1000,0,5000,1000,3735,0,true,false
296,88310,1000,0,5000,2000,3690,-50,false,false
296,90070,1000,0,5000,0,3930,0,true,false
296,90010,1000,0,5000,0,3990,-1960,false,false
296,89115,1000,0,6000,0,3885,-75,false,false
296,89960,1000,0,5000,0,4040,-105,true,false
296,90070,1000,0,5000,0,3930,-2000,false,false
296,89115,1000,0,6000,0,3885,0,true,false
296,89130,1000,0,5000,1000,3870,-1000,false,false
296,89145,1000,0,5000,1000,3855,0,true,false
296,90070,1000,0,5000,0,3930,-3910,false,false
296,90070,1000,0,5000,0,3930,-1010,true,false
296,90070,1000,0,5000,0,3930,35,true,false
296,90070,1000,0,5000,0,3930,-5,true,false
296,89210,1000,0,5000,1000,3790,-970,false,false
296,89180,2000,0,5000,0,3820,-1035,false,false
296,89115,1000,0,6000,0,3885,-6895,false,false
296,88235,1000,0,6000,1000,3765,-975,false,false
296,89240,1000,0,4000,2000,3760,-1000,false,false
296,89265,1000,0,5000,1000,3735,0,true,false
296,90115,1000,0,5000,0,3885,0,true,false
296,90070,1000,0,5000,0,3930,0,true,false
296,90115,1000,0,5000,0,3885,-975,true,false
296,89205,1000,0,5000,1000,3795,-4880,false,false
296,89205,1000,0,5000,1000,3795,-1955,false,false
296,89205,1000,0,5000,1000,3795,-1000,false,false
296,89195,1000,0,5000,1000,3805,-1050,false,false
296,90070,1000,0,5000,0,3930,0,true,false
296,89145,1000,0,5000,1000,3855,25,true,false
296,90115,1000,0,5000,0,3885,-1035,true,false
296,89240,1000,0,4000,2000,3760,-30,true,false
296,89240,1000,0,4000,2000,3760,-3940,false,false
296,89210,1000,0,5000,1000,3790,0,true,false
296,90115,1000,0,5000,0,3885,-2000,false,false
296,89205,1000,0,5000,1000,3795,0,true,false
296,90070,1000,0,5000,0,3930,-1000,true,false
296,89070,1000,0,6000,0,3930,-1000,false,false
296,89265,1000,0,5000,1000,3735,0,true,false
296,89205,1000,0,5000,1000,3795,0,true,false
296,89115,1000,0,6000,0,3885,0,true,false
296,89205,1000,0,5000,1000,3795,-105,true,false
296,90070,1000,0,5000,0,3930,-985,true,false
296,89185,1000,0,5000,1000,3815,-5060,false,false
296,89205,1000,0,5000,1000,3795,-1885,false,false
296,89205,1000,0,5000,1000,3795,0,true,false
296,90190,1000,0,5000,0,3810,-970,true,false
296,88310,1000,0,5000,2000,3690,0,false,false
296,90010,1000,0,5000,0,3990,-1950,false,false
296,88210,1000,0,5000,2000,3790,0,false,false
296,88345,1000,0,5000,2000,3655,-2130,false,false
296,89115,1000,0,6000,0,3885,-4985,false,false
296,89205,1000,0,5000,1000,3795,15,true,false
296,89185,1000,0,5000,1000,3815,-1035,false,false
296,89250,1000,0,5000,1000,3750,-970,false,false
296,89180,2000,0,5000,0,3820,0,true,false
296,90115,1000,0,5000,0,3885,-3010,false,false
296,89210,1000,0,5000,1000,3790,0,true,false
296,90070,1000,0,5000,0,3930,-4110,false,false
296,90070,1000,0,5000,0,3930,-1080,false,false
296,89205,1000,0,5000,1000,3795,-2265,false,false
296,89265,1000,0,5000,1000,3735,-1000,false,false
296,90070,1000,0,5000,0,3930,-1000,true,false
296,89265,1000,0,5000,1000,3735,-2000,false,false
296,89265,1000,0,5000,1000,3735,-3025,false,false
296,90070,1000,0,5000,0,3930,0,true,false
296,89205,1000,0,5000,1000,3795,-1035,false,false
296,89205,1000,0,5000,1000,3795,-1965,false,false
296,89120,1000,0,5000,1000,3880,-1035,false,false
296,88160,1000,0,6000,1000,3840,0,false,false
296,89265,1000,0,5000,1000,3735,0,true,false
296,90070,1000,0,5000,0,3930,-970,true,false
296,89195,1000,0,5000,1000,3805,0,true,false
296,90070,1000,0,5000,0,3930,0,true,false
296,89175,1000,0,5000,1000,3825,0,true,false
296,90010,1000,0,5000,0,3990,0,true,false
296,89160,1000,0,5000,1000,3840,-1060,false,false
297,90070,1000,0,5000,0,3930,-1000,true,false
297,90115,1000,0,5000,0,3885,-1000,true,false
297,89205,1000,0,5000,1000,3795,-25,true,false
297,90065,1000,0,5000,0,3935,0,true,false
297,90115,1000,0,5000,0,3885,-1000,true,false
297,89085,1000,0,6000,0,3915,0,true,false
297,90115,1000,0,5000,0,3885,0,true,false
297,89855,1000,0,5000,0,4145,-2030,false,false
297,89180,2000,0,5000,0,3820,-60,true,false
297,90070,1000,0,5000,0,3930,0,true,false
297,89040,1000,1000,5000,0,3960,-1095,false,false
297,90070,1000,0,5000,0,3930,-1055,false,false
297,89220,1000,0,6000,0,3780,-20,true,false
297,89265,1000,0,5000,1000,3735,-1000,false,false
297,89220,1000,0,5000,1000,3780,-2020,false,false
297,89265,1000,0,5000,1000,3735,-925,false,false
297,89220,1000,0,6000,0,3780,0,true,false
297,90070,1000,0,5000,0,3930,0,true,false
297,89115,1000,0,6000,0,3885,0,true,false
297,90070,1000,0,5000,0,3930,-990,true,false
297,89205,1000,0,5000,1000,3795,-1910,false,false
297,89210,1000,0,5000,1000,3790,-2030,false,false
297,89205,1000,0,5000,1000,3795,-2090,false,false
297,90070,1000,0,5000,0,3930,0,true,false
297,90070,1000,0,5000,0,3930,0,true,false
297,88260,1000,0,5000,2000,3740,-60,false,false
297,90070,1000,0,5000,0,3930,0,true,false
297,89185,1000,0,5000,1000,3815,-2165,false,false
297,88265,1000,0,6000,1000,3735,-2000,false,false
