env,penalty,mode,seed,gen,dist0,dist2,dist5,dist10
StaticNull,500,GA,100,800,0.00,0.00,0.00,18.00
StaticNull,500,GA,100,850,0.00,0.00,0.00,33.00
StaticNull,500,GA,100,900,0.00,0.00,0.00,38.00
StaticNull,500,GA,100,950,0.00,0.00,0.00,25.00
StaticNull,500,GA,100,1000,0.00,0.00,0.00,40.00
StaticNull,500,GA,101,0,0.00,0.00,0.00,54.00
StaticNull,500,GA,101,50,0.00,0.00,8.00,100.00
StaticNull,500,GA,101,100,0.00,0.00,4.00,100.00
StaticNull,500,GA,101,150,0.00,0.00,4.00,96.00
StaticNull,500,GA,101,200,0.00,0.00,5.00,100.00
StaticNull,500,GA,101,250,0.00,0.00,21.00,99.00
StaticNull,500,GA,101,300,0.00,0.00,3.00,95.00
StaticNull,500,GA,101,350,0.00,0.00,7.00,98.00
StaticNull,500,GA,101,400,0.00,0.00,12.00,97.00
StaticNull,500,GA,101,450,0.00,0.00,11.00,95.00
StaticNull,500,GA,101,500,0.00,0.00,12.00,100.00
StaticNull,500,GA,101,550,0.00,0.00,7.00,99.00
StaticNull,500,GA,101,600,0.00,0.00,6.00,98.00
StaticNull,500,GA,101,650,0.00,0.00,9.00,94.00
StaticNull,500,GA,101,700,0.00,0.00,7.00,97.00
StaticNull,500,GA,101,750,0.00,0.00,16.00,99.00
StaticNull,500,GA,101,800,0.00,0.00,14.00,97.00
StaticNull,500,GA,101,850,0.00,0.00,6.00,97.00
StaticNull,500,GA,101,900,0.00,0.00,6.00,97.00
StaticNull,500,GA,101,950,0.00,0.00,26.00,98.00
StaticNull,500,GA,101,1000,0.00,0.00,14.00,97.00
StaticNull,500,GA,102,0,0.00,0.00,1.00,46.00
StaticNull,500,GA,102,50,0.00,0.00,3.00,67.00
StaticNull,500,GA,102,100,0.00,0.00,2.00,70.00
StaticNull,500,GA,102,150,0.00,0.00,2.00,72.00
StaticNull,500,GA,102,200,0.00,0.00,1.00,57.00
StaticNull,500,GA,102,250,0.00,0.00,1.00,67.00
StaticNull,500,GA,102,300,0.00,0.00,3.00,68.00
StaticNull,500,GA,102,350,0.00,0.00,3.00,60.00
StaticNull,500,GA,102,400,0.00,0.00,3.00,48.00
StaticNull,500,GA,102,450,0.00,0.00,2.00,69.00
StaticNull,500,GA,102,500,0.00,0.00,2.00,66.00
StaticNull,500,GA,102,550,0.00,0.00,8.00,85.00
StaticNull,500,GA,102,600,0.00,0.00,3.00,61.00
StaticNull,500,GA,102,650,0.00,0.00,4.00,74.00
StaticNull,500,GA,102,700,0.00,0.00,1.00,53.00
StaticNull,500,GA,102,750,0.00,0.00,2.00,49.00
StaticNull,500,GA,102,800,0.00,0.00,2.00,68.00
StaticNull,500,GA,102,850,0.00,0.00,2.00,70.00
StaticNull,500,GA,102,900,0.00,0.00,3.00,62.00
StaticNull,500,GA,102,950,0.00,0.00,2.00,73.00
StaticNull,500,GA,102,1000,0.00,0.00,7.00,83.00
StaticNull,500,GA,103,0,0.00,0.00,1.00,45.00
StaticNull,500,GA,103,50,0.00,0.00,1.00,72.00
StaticNull,500,GA,103,100,0.00,0.00,0.00,70.00
StaticNull,500,GA,103,150,0.00,0.00,0.00,49.00
StaticNull,500,GA,103,200,0.00,0.00,1.00,52.00
StaticNull,500,GA,103,250,0.00,0.00,0.00,54.00
StaticNull,500,GA,103,300,0.00,0.00,0.00,44.00
StaticNull,500,GA,103,350,0.00,0.00,0.00,43.00
StaticNull,500,GA,103,400,0.00,0.00,0.00,51.00
StaticNull,500,GA,103,450,0.00,0.00,0.00,74.00
StaticNull,500,GA,103,500,0.00,0.00,0.00,52.00
StaticNull,500,GA,103,550,0.00,0.00,0.00,48.00
StaticNull,500,GA,103,600,0.00,0.00,0.00,36.00
StaticNull,500,GA,103,650,0.00,0.00,0.00,35.00
StaticNull,500,GA,103,700,0.00,0.00,0.00,56.00
StaticNull,500,GA,103,750,0.00,0.00,1.00,43.00
StaticNull,500,GA,103,800,0.00,0.00,1.00,71.00
StaticNull,500,GA,103,850,0.00,0.00,0.00,66.00
StaticNull,500,GA,103,900,0.00,0.00,0.00,74.00
StaticNull,500,GA,103,950,0.00,0.00,0.00,53.00
StaticNull,500,GA,103,1000,0.00,0.00,0.00,56.00
StaticNull,500,GA,104,0,0.00,0.00,0.00,50.00
StaticNull,500,GA,104,50,0.00,0.00,3.00,62.00
StaticNull,500,GA,104,100,0.00,0.00,0.00,62.00
StaticNull,500,GA,104,150,0.00,0.00,0.00,46.00
StaticNull,500,GA,104,200,0.00,0.00,0.00,52.00
StaticNull,500,GA,104,250,0.00,0.00,0.00,63.00
StaticNull,500,GA,104,300,0.00,0.00,2.00,72.00
StaticNull,500,GA,104,350,0.00,0.00,2.00,81.00
StaticNull,500,GA,104,400,0.00,0.00,0.00,75.00
StaticNull,500,GA,104,450,0.00,0.00,0.00,57.00
StaticNull,500,GA,104,500,0.00,0.00,3.00,77.00
StaticNull,500,GA,104,550,0.00,0.00,4.00,75.00
StaticNull,500,GA,104,600,0.00,0.00,1.00,54.00
StaticNull,500,GA,104,650,0.00,0.00,0.00,49.00
StaticNull,500,GA,104,700,0.00,0.00,2.00,76.00
StaticNull,500,GA,104,750,0.00,0.00,3.00,75.00
StaticNull,500,GA,104,800,0.00,0.00,0.00,73.00
StaticNull,500,GA,104,850,0.00,0.00,3.00,65.00
StaticNull,500,GA,104,900,0.00,0.00,2.00,66.00
StaticNull,500,GA,104,950,0.00,0.00,1.00,53.00
StaticNull,500,GA,104,1000,0.00,0.00,1.00,63.00
StaticNull,500,GA,105,0,0.00,0.00,0.00,46.00
StaticNull,500,GA,105,50,0.00,0.00,0.00,45.00
StaticNull,500,GA,105,100,0.00,0.00,0.00,31.00
StaticNull,500,GA,105,150,0.00,0.00,0.00,55.00
StaticNull,500,GA,105,200,0.00,0.00,0.00,30.00
StaticNull,500,GA,105,250,0.00,0.00,0.00,43.00
StaticNull,500,GA,105,300,0.00,0.00,0.00,30.00
StaticNull,500,GA,105,350,0.00,0.00,0.00,41.00
StaticNull,500,GA,105,400,0.00,0.00,1.00,76.00
StaticNull,500,GA,105,450,0.00,0.00,0.00,37.00
StaticNull,500,GA,105,500,0.00,0.00,2.00,61.00
StaticNull,500,GA,105,550,0.00,0.00,1.00,36.00
StaticNull,500,GA,105,600,0.00,0.00,0.00,65.00
StaticNull,500,GA,105,650,0.00,0.00,1.00,60.00
StaticNull,500,GA,105,700,0.00,0.00,0.00,37.00
StaticNull,500,GA,105,750,0.00,0.00,0.00,72.00
StaticNull,500,GA,105,800,0.00,0.00,0.00,36.00
StaticNull,500,GA,105,850,0.00,0.00,2.00,50.00
StaticNull,500,GA,105,900,0.00,0.00,0.00,47.00
StaticNull,500,GA,105,950,0.00,0.00,0.00,56.00
StaticNull,500,GA,105,1000,0.00,0.00,0.00,41.00
StaticNull,500,GA,106,0,0.00,0.00,0.00,39.00
StaticNull,500,GA,106,50,0.00,0.00,9.00,91.00
StaticNull,500,GA,106,100,0.00,0.00,6.00,90.00
StaticNull,500,GA,106,150,0.00,0.00,4.00,80.00
StaticNull,500,GA,106,200,0.00,0.00,7.00,93.00
StaticNull,500,GA,106,250,0.00,1.00,9.00,94.00
StaticNull,500,GA,106,300,0.00,0.00,3.00,83.00
StaticNull,500,GA,106,350,0.00,0.00,1.00,87.00
StaticNull,500,GA,106,400,0.00,0.00,9.00,88.00
StaticNull,500,GA,106,450,0.00,0.00,11.00,94.00
StaticNull,500,GA,106,500,0.00,0.00,8.00,94.00
StaticNull,500,GA,106,550,0.00,0.00,7.00,86.00
StaticNull,500,GA,106,600,0.00,1.00,17.00,94.00
StaticNull,500,GA,106,650,0.00,0.00,11.00,94.00
StaticNull,500,GA,106,700,0.00,0.00,5.00,91.00
StaticNull,500,GA,106,750,0.00,1.00,5.00,86.00
StaticNull,500,GA,106,800,0.00,0.00,1.00,95.00
StaticNull,500,GA,106,850,0.00,1.00,12.00,93.00
StaticNull,500,GA,106,900,0.00,0.00,10.00,98.00
StaticNull,500,GA,106,950,0.00,0.00,4.00,86.00
StaticNull,500,GA,106,1000,0.00,1.00,8.00,90.00
StaticNull,500,GA,107,0,0.00,0.00,0.00,57.00
StaticNull,500,GA,107,50,0.00,0.00,4.00,97.00
StaticNull,500,GA,107,100,0.00,0.00,0.00,84.00
StaticNull,500,GA,107,150,0.00,0.00,6.00,90.00
StaticNull,500,GA,107,200,0.00,0.00,4.00,87.00
StaticNull,500,GA,107,250,0.00,0.00,3.00,92.00
StaticNull,500,GA,107,300,0.00,0.00,1.00,90.00
StaticNull,500,GA,107,350,0.00,0.00,0.00,77.00
StaticNull,500,GA,107,400,0.00,0.00,3.00,95.00
StaticNull,500,GA,107,450,0.00,0.00,0.00,80.00
StaticNull,500,GA,107,500,0.00,0.00,2.00,83.00
StaticNull,500,GA,107,550,0.00,0.00,0.00,63.00
StaticNull,500,GA,107,600,0.00,0.00,2.00,77.00
StaticNull,500,GA,107,650,0.00,0.00,0.00,74.00
StaticNull,500,GA,107,700,0.00,0.00,1.00,92.00
StaticNull,500,GA,107,750,0.00,0.00,1.00,72.00
StaticNull,500,GA,107,800,0.00,0.00,1.00,83.00
StaticNull,500,GA,107,850,0.00,0.00,1.00,85.00
StaticNull,500,GA,107,900,0.00,0.00,2.00,76.00
StaticNull,500,GA,107,950,0.00,0.00,2.00,92.00
StaticNull,500,GA,107,1000,0.00,0.00,2.00,81.00
StaticNull,500,GA,108,0,0.00,0.00,2.00,54.00
StaticNull,500,GA,108,50,0.00,0.00,0.00,60.00
StaticNull,500,GA,108,100,0.00,0.00,0.00,73.00
StaticNull,500,GA,108,150,0.00,0.00,1.00,70.00
StaticNull,500,GA,108,200,0.00,0.00,0.00,70.00
StaticNull,500,GA,108,250,0.00,0.00,0.00,78.00
StaticNull,500,GA,108,300,0.00,0.00,0.00,83.00
StaticNull,500,GA,108,350,0.00,0.00,2.00,77.00
StaticNull,500,GA,108,400,0.00,0.00,0.00,50.00
StaticNull,500,GA,108,450,0.00,0.00,2.00,74.00
StaticNull,500,GA,108,500,0.00,0.00,0.00,73.00
StaticNull,500,GA,108,550,0.00,0.00,4.00,74.00
StaticNull,500,GA,108,600,0.00,0.00,0.00,66.00
StaticNull,500,GA,108,650,0.00,0.00,1.00,57.00
StaticNull,500,GA,108,700,0.00,0.00,4.00,66.00
StaticNull,500,GA,108,750,0.00,0.00,0.00,53.00
StaticNull,500,GA,108,800,0.00,0.00,1.00,63.00
StaticNull,500,GA,108,850,0.00,0.00,0.00,55.00
StaticNull,500,GA,108,900,0.00,0.00,0.00,67.00
StaticNull,500,GA,108,950,0.00,0.00,2.00,70.00
StaticNull,500,GA,108,1000,0.00,0.00,0.00,47.00
StaticNull,500,GA,109,0,0.00,1.00,3.00,42.00
StaticNull,500,GA,109,50,0.00,0.00,0.00,43.00
StaticNull,500,GA,109,100,0.00,0.00,1.00,34.00
StaticNull,500,GA,109,150,0.00,0.00,0.00,55.00
StaticNull,500,GA,109,200,0.00,0.00,0.00,37.00
StaticNull,500,GA,109,250,0.00,0.00,0.00,26.00
StaticNull,500,GA,109,300,0.00,0.00,0.00,31.00
StaticNull,500,GA,109,350,0.00,0.00,0.00,34.00
StaticNull,500,GA,109,400,0.00,0.00,0.00,36.00
StaticNull,500,GA,109,450,0.00,0.00,0.00,32.00
StaticNull,500,GA,109,500,0.00,0.00,0.00,37.00
StaticNull,500,GA,109,550,0.00,0.00,0.00,51.00
StaticNull,500,GA,109,600,0.00,0.00,0.00,35.00
StaticNull,500,GA,109,650,0.00,0.00,0.00,55.00
StaticNull,500,GA,109,700,0.00,0.00,0.00,42.00
StaticNull,500,GA,109,750,0.00,0.00,0.00,26.00
StaticNull,500,GA,109,800,0.00,0.00,0.00,59.00
StaticNull,500,GA,109,850,0.00,0.00,0.00,27.00
StaticNull,500,GA,109,900,0.00,0.00,0.00,24.00
StaticNull,500,GA,109,950,0.00,0.00,0.00,45.00
StaticNull,500,GA,109,1000,0.00,0.00,0.00,52.00
StaticNull,500,GA,110,0,0.00,0.00,2.00,54.00
StaticNull,500,GA,110,50,0.00,0.00,0.00,70.00
StaticNull,500,GA,110,100,0.00,0.00,2.00,75.00
StaticNull,500,GA,110,150,0.00,0.00,5.00,86.00
StaticNull,500,GA,110,200,0.00,0.00,4.00,81.00
StaticNull,500,GA,110,250,0.00,0.00,2.00,71.00
StaticNull,500,GA,110,300,0.00,0.00,2.00,75.00
StaticNull,500,GA,110,350,0.00,0.00,1.00,58.00
StaticNull,500,GA,110,400,0.00,0.00,0.00,81.00
StaticNull,500,GA,110,450,0.00,0.00,1.00,77.00
StaticNull,500,GA,110,500,0.00,0.00,2.00,84.00
StaticNull,500,GA,110,550,0.00,0.00,0.00,64.00
StaticNull,500,GA,110,600,0.00,0.00,3.00,88.00
StaticNull,500,GA,110,650,0.00,0.00,1.00,72.00
StaticNull,500,GA,110,700,0.00,0.00,2.00,80.00
StaticNull,500,GA,110,750,0.00,0.00,2.00,78.00
StaticNull,500,GA,110,800,0.00,0.00,0.00,70.00
StaticNull,500,GA,110,850,0.00,0.00,0.00,75.00
StaticNull,500,GA,110,900,0.00,0.00,2.00,75.00
StaticNull,500,GA,110,950,0.00,0.00,2.00,73.00
StaticNull,500,GA,110,1000,0.00,0.00,0.00,73.00
StaticNull,500,GA,111,0,0.00,0.00,2.00,58.00
StaticNull,500,GA,111,50,0.00,0.00,0.00,67.00
StaticNull,500,GA,111,100,0.00,0.00,3.00,73.00
StaticNull,500,GA,111,150,0.00,0.00,0.00,57.00
StaticNull,500,GA,111,200,0.00,0.00,2.00,70.00
StaticNull,500,GA,111,250,0.00,0.00,0.00,74.00
StaticNull,500,GA,111,300,0.00,0.00,0.00,62.00
StaticNull,500,GA,111,350,0.00,0.00,1.00,76.00
StaticNull,500,GA,111,400,0.00,0.00,0.00,49.00
StaticNull,500,GA,111,450,0.00,0.00,0.00,55.00
StaticNull,500,GA,111,500,0.00,0.00,0.00,70.00
StaticNull,500,GA,111,550,0.00,0.00,0.00,45.00
StaticNull,500,GA,111,600,0.00,0.00,0.00,71.00
StaticNull,500,GA,111,650,0.00,0.00,2.00,53.00
StaticNull,500,GA,111,700,0.00,0.00,0.00,60.00
StaticNull,500,GA,111,750,0.00,0.00,1.00,67.00
StaticNull,500,GA,111,800,0.00,0.00,2.00,76.00
StaticNull,500,GA,111,850,0.00,0.00,1.00,71.00
StaticNull,500,GA,111,900,0.00,0.00,0.00,71.00
StaticNull,500,GA,111,950,0.00,0.00,0.00,65.00
StaticNull,500,GA,111,1000,0.00,0.00,2.00,56.00
StaticNull,500,GA,112,0,0.00,0.00,1.00,48.00
StaticNull,500,GA,112,50,0.00,0.00,1.00,89.00
StaticNull,500,GA,112,100,0.00,0.00,3.00,82.00
StaticNull,500,GA,112,150,0.00,0.00,2.00,78.00
StaticNull,500,GA,112,200,0.00,0.00,3.00,71.00
StaticNull,500,GA,112,250,0.00,0.00,4.00,66.00
StaticNull,500,GA,112,300,0.00,0.00,4.00,73.00
StaticNull,500,GA,112,350,0.00,0.00,1.00,81.00
StaticNull,500,GA,112,400,0.00,0.00,0.00,59.00
StaticNull,500,GA,112,450,0.00,0.00,3.00,78.00
StaticNull,500,GA,112,500,0.00,0.00,0.00,86.00
StaticNull,500,GA,112,550,0.00,0.00,1.00,78.00
StaticNull,500,GA,112,600,0.00,0.00,1.00,68.00
StaticNull,500,GA,112,650,0.00,0.00,9.00,89.00
StaticNull,500,GA,112,700,0.00,0.00,2.00,70.00
StaticNull,500,GA,112,750,0.00,0.00,1.00,69.00
StaticNull,500,GA,112,800,0.00,0.00,1.00,70.00
StaticNull,500,GA,112,850,0.00,0.00,1.00,71.00
StaticNull,500,GA,112,900,0.00,0.00,2.00,70.00
StaticNull,500,GA,112,950,0.00,0.00,1.00,67.00
StaticNull,500,GA,112,1000,0.00,0.00,0.00,81.00
StaticNull,500,GA,113,0,0.00,0.00,2.00,43.00
StaticNull,500,GA,113,50,0.00,0.00,4.00,86.00
StaticNull,500,GA,113,100,0.00,0.00,1.00,85.00
StaticNull,500,GA,113,150,0.00,0.00,2.00,82.00
StaticNull,500,GA,113,200,0.00,0.00,8.00,87.00
StaticNull,500,GA,113,250,0.00,0.00,1.00,69.00
StaticNull,500,GA,113,300,0.00,0.00,3.00,83.00
StaticNull,500,GA,113,350,0.00,0.00,1.00,72.00
StaticNull,500,GA,113,400,0.00,0.00,1.00,78.00
StaticNull,500,GA,113,450,0.00,0.00,1.00,73.00
StaticNull,500,GA,113,500,0.00,0.00,0.00,78.00
StaticNull,500,GA,113,550,0.00,0.00,2.00,84.00
StaticNull,500,GA,113,600,0.00,0.00,1.00,75.00
StaticNull,500,GA,113,650,0.00,0.00,0.00,84.00
StaticNull,500,GA,113,700,0.00,0.00,2.00,73.00
StaticNull,500,GA,113,750,0.00,0.00,1.00,82.00
StaticNull,500,GA,113,800,0.00,0.00,2.00,81.00
StaticNull,500,GA,113,850,0.00,0.00,0.00,91.00
StaticNull,500,GA,113,900,0.00,0.00,8.00,91.00
StaticNull,500,GA,113,950,0.00,0.00,2.00,87.00
StaticNull,500,GA,113,1000,0.00,0.00,2.00,73.00
StaticNull,500,GA,114,0,0.00,0.00,1.00,47.00
StaticNull,500,GA,114,50,0.00,0.00,0.00,12.00
StaticNull,500,GA,114,100,0.00,0.00,0.00,26.00
StaticNull,500,GA,114,150,0.00,0.00,0.00,23.00
StaticNull,500,GA,114,200,0.00,0.00,0.00,24.00
StaticNull,500,GA,114,250,0.00,0.00,0.00,35.00
StaticNull,500,GA,114,300,0.00,0.00,0.00,21.00
StaticNull,500,GA,114,350,0.00,0.00,0.00,38.00
StaticNull,500,GA,114,400,0.00,0.00,0.00,18.00
StaticNull,500,GA,114,450,0.00,0.00,0.00,27.00
StaticNull,500,GA,114,500,0.00,0.00,1.00,44.00
StaticNull,500,GA,114,550,0.00,0.00,0.00,32.00
StaticNull,500,GA,114,600,0.00,0.00,0.00,37.00
StaticNull,500,GA,114,650,0.00,0.00,0.00,25.00
StaticNull,500,GA,114,700,0.00,0.00,0.00,34.00
StaticNull,500,GA,114,750,0.00,0.00,0.00,14.00
StaticNull,500,GA,114,800,0.00,0.00,0.00,33.00
StaticNull,500,GA,114,850,0.00,0.00,0.00,23.00
StaticNull,500,GA,114,900,0.00,0.00,0.00,21.00
StaticNull,500,GA,114,950,0.00,0.00,0.00,18.00
StaticNull,500,GA,114,1000,0.00,0.00,0.00,26.00
StaticNull,500,GA,115,0,0.00,0.00,0.00,52.00
StaticNull,500,GA,115,50,0.00,0.00,0.00,6.00
StaticNull,500,GA,115,100,0.00,0.00,0.00,19.00
StaticNull,500,GA,115,150,0.00,0.00,0.00,23.00
StaticNull,500,GA,115,200,0.00,0.00,0.00,23.00
StaticNull,500,GA,115,250,0.00,0.00,0.00,9.00
StaticNull,500,GA,115,300,0.00,0.00,0.00,11.00
StaticNull,500,GA,115,350,0.00,0.00,0.00,15.00
StaticNull,500,GA,115,400,0.00,0.00,0.00,12.00
StaticNull,500,GA,115,450,0.00,0.00,0.00,17.00
StaticNull,500,GA,115,500,0.00,0.00,0.00,13.00
StaticNull,500,GA,115,550,0.00,0.00,0.00,33.00
StaticNull,500,GA,115,600,0.00,0.00,0.00,44.00
StaticNull,500,GA,115,650,0.00,0.00,0.00,17.00
StaticNull,500,GA,115,700,0.00,0.00,0.00,15.00
StaticNull,500,GA,115,750,0.00,0.00,0.00,14.00
StaticNull,500,GA,115,800,0.00,0.00,0.00,28.00
StaticNull,500,GA,115,850,0.00,0.00,0.00,25.00
StaticNull,500,GA,115,900,0.00,0.00,0.00,28.00
StaticNull,500,GA,115,950,0.00,0.00,0.00,33.00
StaticNull,500,GA,115,1000,0.00,0.00,0.00,31.00
StaticNull,500,GA,116,0,0.00,0.00,1.00,45.00
StaticNull,500,GA,116,50,0.00,0.00,0.00,18.00
StaticNull,500,GA,116,100,0.00,0.00,0.00,27.00
StaticNull,500,GA,116,150,0.00,0.00,0.00,45.00
StaticNull,500,GA,116,200,0.00,0.00,1.00,46.00
StaticNull,500,GA,116,250,0.00,0.00,0.00,16.00
StaticNull,500,GA,116,300,0.00,0.00,0.00,34.00
StaticNull,500,GA,116,350,0.00,0.00,0.00,32.00
StaticNull,500,GA,116,400,0.00,0.00,0.00,43.00
StaticNull,500,GA,116,450,0.00,0.00,0.00,34.00
StaticNull,500,GA,116,500,0.00,0.00,0.00,41.00
StaticNull,500,GA,116,550,0.00,0.00,1.00,37.00
StaticNull,500,GA,116,600,0.00,0.00,1.00,32.00
StaticNull,500,GA,116,650,0.00,0.00,0.00,49.00
StaticNull,500,GA,116,700,0.00,0.00,0.00,31.00
StaticNull,500,GA,116,750,0.00,0.00,0.00,29.00
StaticNull,500,GA,116,800,0.00,0.00,0.00,42.00
StaticNull,500,GA,116,850,0.00,0.00,0.00,31.00
StaticNull,500,GA,116,900,0.00,0.00,0.00,17.00
StaticNull,500,GA,116,950,0.00,0.00,0.00,15.00
StaticNull,500,GA,116,1000,0.00,0.00,0.00,37.00
StaticNull,500,GA,117,0,0.00,0.00,2.00,56.00
StaticNull,500,GA,117,50,0.00,0.00,1.00,61.00
StaticNull,500,GA,117,100,0.00,0.00,5.00,82.00
StaticNull,500,GA,117,150,0.00,0.00,0.00,57.00
StaticNull,500,GA,117,200,0.00,0.00,1.00,65.00
StaticNull,500,GA,117,250,0.00,0.00,1.00,80.00
StaticNull,500,GA,117,300,0.00,0.00,1.00,81.00
StaticNull,500,GA,117,350,0.00,0.00,4.00,76.00
StaticNull,500,GA,117,400,0.00,0.00,0.00,70.00
StaticNull,500,GA,117,450,0.00,0.00,1.00,70.00
StaticNull,500,GA,117,500,0.00,0.00,2.00,86.00
StaticNull,500,GA,117,550,0.00,0.00,3.00,64.00
StaticNull,500,GA,117,600,0.00,0.00,0.00,77.00
StaticNull,500,GA,117,650,0.00,0.00,1.00,61.00
StaticNull,500,GA,117,700,0.00,0.00,0.00,71.00
StaticNull,500,GA,117,750,0.00,0.00,0.00,61.00
StaticNull,500,GA,117,800,0.00,0.00,1.00,86.00
StaticNull,500,GA,117,850,0.00,0.00,2.00,76.00
StaticNull,500,GA,117,900,0.00,0.00,2.00,87.00
StaticNull,500,GA,117,950,0.00,0.00,1.00,56.00
StaticNull,500,GA,117,1000,0.00,0.00,0.00,73.00
StaticNull,500,GA,118,0,0.00,0.00,1.00,49.00
StaticNull,500,GA,118,50,0.00,0.00,0.00,29.00
StaticNull,500,GA,118,100,0.00,0.00,0.00,18.00
StaticNull,500,GA,118,150,0.00,0.00,0.00,21.00
StaticNull,500,GA,118,200,0.00,0.00,0.00,17.00
StaticNull,500,GA,118,250,0.00,0.00,0.00,28.00
StaticNull,500,GA,118,300,0.00,0.00,0.00,22.00
StaticNull,500,GA,118,350,0.00,0.00,0.00,46.00
StaticNull,500,GA,118,400,0.00,0.00,0.00,28.00
StaticNull,500,GA,118,450,0.00,0.00,0.00,37.00
StaticNull,500,GA,118,500,0.00,0.00,1.00,20.00
StaticNull,500,GA,118,550,0.00,0.00,0.00,22.00
StaticNull,500,GA,118,600,0.00,0.00,0.00,25.00
StaticNull,500,GA,118,650,0.00,0.00,0.00,22.00
StaticNull,500,GA,118,700,0.00,0.00,0.00,19.00
StaticNull,500,GA,118,750,0.00,0.00,1.00,23.00
StaticNull,500,GA,118,800,0.00,0.00,0.00,27.00
StaticNull,500,GA,118,850,0.00,0.00,0.00,22.00
StaticNull,500,GA,118,900,0.00,0.00,0.00,16.00
StaticNull,500,GA,118,950,0.00,0.00,0.00,33.00
StaticNull,500,GA,118,1000,0.00,0.00,0.00,47.00
StaticNull,500,GA,119,0,0.00,0.00,1.00,47.00
StaticNull,500,GA,119,50,0.00,0.00,0.00,37.00
StaticNull,500,GA,119,100,0.00,0.00,0.00,64.00
StaticNull,500,GA,119,150,0.00,0.00,0.00,44.00
StaticNull,500,GA,119,200,0.00,0.00,0.00,48.00
StaticNull,500,GA,119,250,0.00,0.00,0.00,27.00
StaticNull,500,GA,119,300,0.00,0.00,0.00,37.00
StaticNull,500,GA,119,350,0.00,0.00,0.00,41.00
StaticNull,500,GA,119,400,0.00,0.00,0.00,52.00
StaticNull,500,GA,119,450,0.00,0.00,0.00,42.00
StaticNull,500,GA,119,500,0.00,0.00,0.00,53.00
StaticNull,500,GA,119,550,0.00,0.00,0.00,37.00
StaticNull,500,GA,119,600,0.00,0.00,0.00,29.00
StaticNull,500,GA,119,650,0.00,0.00,0.00,25.00
StaticNull,500,GA,119,700,0.00,0.00,0.00,50.00
StaticNull,500,GA,119,750,0.00,0.00,0.00,42.00
StaticNull,500,GA,119,800,0.00,0.00,1.00,45.00
StaticNull,500,GA,119,850,0.00,0.00,0.00,32.00
StaticNull,500,GA,119,900,0.00,0.00,0.00,50.00
StaticNull,500,GA,119,950,0.00,0.00,0.00,20.00
StaticNull,500,GA,119,1000,0.00,0.00,0.00,28.00
StaticNull,500,PureSA,100,0,0.00,0.00,3.00,56.00
StaticNull,500,PureSA,100,50,0.00,0.00,2.00,52.00
StaticNull,500,PureSA,100,100,0.00,0.00,0.00,48.00
StaticNull,500,PureSA,100,150,0.00,0.00,3.00,46.00
StaticNull,500,PureSA,100,200,0.00,0.00,1.00,43.00
StaticNull,500,PureSA,100,250,0.00,0.00,1.00,45.00
StaticNull,500,PureSA,100,300,0.00,0.00,1.00,45.00
StaticNull,500,PureSA,100,350,0.00,0.00,1.00,45.00
StaticNull,500,PureSA,100,400,0.00,0.00,1.00,46.00
StaticNull,500,PureSA,100,450,0.00,0.00,1.00,47.00
StaticNull,500,PureSA,100,500,0.00,0.00,1.00,47.00
StaticNull,500,PureSA,100,550,0.00,0.00,1.00,46.00
StaticNull,500,PureSA,100,600,0.00,0.00,1.00,46.00
StaticNull,500,PureSA,100,650,0.00,0.00,1.00,46.00
StaticNull,500,PureSA,100,700,0.00,0.00,1.00,46.00
StaticNull,500,PureSA,100,750,0.00,0.00,1.00,46.00
StaticNull,500,PureSA,100,800,0.00,0.00,1.00,46.00
StaticNull,500,PureSA,100,850,0.00,0.00,1.00,46.00
StaticNull,500,PureSA,100,900,0.00,0.00,1.00,46.00
StaticNull,500,PureSA,100,950,0.00,0.00,1.00,46.00
StaticNull,500,PureSA,100,1000,0.00,0.00,1.00,46.00
StaticNull,500,PureSA,101,0,0.00,0.00,0.00,54.00
StaticNull,500,PureSA,101,50,0.00,0.00,2.00,48.00
StaticNull,500,PureSA,101,100,0.00,0.00,3.00,42.00
StaticNull,500,PureSA,101,150,0.00,0.00,3.00,43.00
StaticNull,500,PureSA,101,200,0.00,0.00,3.00,42.00
StaticNull,500,PureSA,101,250,0.00,0.00,3.00,42.00
StaticNull,500,PureSA,101,300,0.00,0.00,3.00,44.00
StaticNull,500,PureSA,101,350,0.00,0.00,2.00,43.00
StaticNull,500,PureSA,101,400,0.00,0.00,2.00,42.00
StaticNull,500,PureSA,101,450,0.00,0.00,2.00,42.00
StaticNull,500,PureSA,101,500,0.00,0.00,2.00,41.00
StaticNull,500,PureSA,101,550,0.00,0.00,2.00,41.00
StaticNull,500,PureSA,101,600,0.00,0.00,2.00,41.00
StaticNull,500,PureSA,101,650,0.00,0.00,2.00,41.00
StaticNull,500,PureSA,101,700,0.00,0.00,2.00,41.00
StaticNull,500,PureSA,101,750,0.00,0.00,2.00,41.00
StaticNull,500,PureSA,101,800,0.00,0.00,2.00,41.00
StaticNull,500,PureSA,101,850,0.00,0.00,2.00,41.00
StaticNull,500,PureSA,101,900,0.00,0.00,2.00,41.00
StaticNull,500,PureSA,101,950,0.00,0.00,2.00,41.00
StaticNull,500,PureSA,101,1000,0.00,0.00,2.00,41.00
StaticNull,500,PureSA,102,0,0.00,0.00,1.00,46.00
