evidence_row_id,as_of,ticker,direction,action,evidence_class,target_rate,sample_size,degradation_level,adaptive_rr,adaptive_horizon_sessions,reference_price,adaptive_target,adaptive_risk,exit_reason,sessions_to_outcome,target_reached,risk_reached,horizon_reached,actual_mfe,actual_mae,realized_return,eligible_for_primary_comparison
TIME006-20260619T034500Z-gen20260820T104955096765Z-TMCV_NS,2026-06-19T03:45:00Z,TMCV.NS,LONG,Buy,Mixed,0.400000,20,RelaxVolume,1.910665,6.0,402.1000,428.3421,388.3655,TARGET,4,true,false,false,0.081820,-0.009948,0.065263,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-TORNTPHARM_NS,2026-06-19T03:45:00Z,TORNTPHARM.NS,SHORT,NoTrade,Unfavourable,0.244444,45,Exact,1.267123,4.0,4429.7998,4237.3389,4581.6879,NO_TRADE,4,false,false,false,0.011919,-0.030927,-0.019504,false
TIME006-20260619T034500Z-gen20260820T104955096765Z-TRENT_NS,2026-06-19T03:45:00Z,TRENT.NS,SHORT,Watch,Mixed,0.304094,171,StateOnly,1.090136,4.0,3205.8000,3042.1815,3355.8901,HORIZON,4,false,false,true,0.021461,-0.032254,-0.003244,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-TVSMOTOR_NS,2026-06-19T03:45:00Z,TVSMOTOR.NS,LONG,NoTrade,Unfavourable,0.216216,37,Exact,1.307533,3.0,3442.8999,3604.7079,3319.1492,NO_TRADE,3,false,false,false,0.022394,-0.019518,-0.000668,false
TIME006-20260619T034500Z-gen20260820T104955096765Z-ULTRACEMCO_NS,2026-06-19T03:45:00Z,ULTRACEMCO.NS,LONG,Buy,Favourable,0.428571,119,Exact,0.965757,4.0,11367.0000,11685.3785,11037.3325,HORIZON,4,false,false,true,0.027008,-0.008885,0.010733,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-UNITDSPR_NS,2026-06-19T03:45:00Z,UNITDSPR.NS,LONG,NoTrade,Insufficient,0.000000,0,Insufficient,,,1320.5000,,,NO_TRADE,4,false,false,false,0.057100,-0.004922,0.050000,false
TIME006-20260619T034500Z-gen20260820T104955096765Z-UPL_NS,2026-06-19T03:45:00Z,UPL.NS,LONG,Watch,Mixed,0.393162,117,Exact,0.889984,4.0,608.6500,629.2850,585.4642,HORIZON,4,false,false,true,0.010104,-0.035571,-0.029820,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-VBL_NS,2026-06-19T03:45:00Z,VBL.NS,SHORT,Watch,Mixed,0.342466,73,Exact,1.336004,3.0,529.5000,494.6416,555.5915,HORIZON,3,false,false,true,0.050142,-0.000944,0.043059,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-VEDL_NS,2026-06-19T03:45:00Z,VEDL.NS,LONG,Watch,Mixed,0.342105,76,Exact,0.859540,4.0,300.8000,313.7706,285.7099,RISK,2,false,true,false,0.019947,-0.072473,-0.050167,true
TIME006-20260619T034500Z-gen20260820T104955096765Z-WIPRO_NS,2026-06-19T03:45:00Z,WIPRO.NS,LONG,Watch,Mixed,0.333333,168,Exact,0.737908,3.0,180.8000,185.9403,173.8339,RISK_GAP_THROUGH,3,false,true,false,0.008850,-0.051493,-0.051438,true
