generation,valid_count,population_size,unique_fitness_count,stagnation,best_obj,best_mlu,best_sdi,crossover_count,mutation_count,gen_moves_peak,gen_moves_shoulder,gen_moves_transition,gen_moves_tail,gen_moves_mixed,gen_moves_neutral
20,48,50,13,1,98.22974236559614,0.7517339569475241,2.2354846093603764,0,0,,,,,,
21,46,50,15,0,98.09740396613508,0.7517339569475241,2.2354846093603764,0,0,,,,,,
22,46,50,14,0,61.650938327225965,0.7731619309951275,2.2880046571032793,0,0,,,,,,
23,48,50,15,1,61.650938327225965,0.7731619309951275,2.2880046571032793,0,0,,,,,,
24,47,50,11,0,61.5185999277649,0.7731619309951275,2.2880046571032793,0,0,,,,,,
25,44,50,23,1,61.5185999277649,0.7731619309951275,2.2880046571032793,0,0,,,,,,
26,48,50,26,2,61.5185999277649,0.7731619309951275,2.2880046571032793,0,0,,,,,,
27,49,50,25,3,61.5185999277649,0.7731619309951275,2.2880046571032793,0,0,,,,,,
28,47,50,19,4,61.5185999277649,0.7731619309951275,2.2880046571032793,0,0,,,,,,
29,46,50,19,5,61.5185999277649,0.7731619309951275,2.2880046571032793,0,0,,,,,,
30,47,50,11,6,61.5185999277649,0.7731619309951275,2.2880046571032793,0,0,,,,,,
31,49,50,14,7,61.5185999277649,0.7731619309951275,2.2880046571032793,0,0,,,,,,
32,47,50,9,8,61.5185999277649,0.7731619309951275,2.2880046571032793,0,0,,,,,,
33,50,50,8,9,61.5185999277649,0.7731619309951275,2.2880046571032793,0,0,,,,,,
34,49,50,10,0,61.408854002761686,0.7731619309951275,2.2742020831044196,0,0,,,,,,
35,46,50,11,1,61.408854002761686,0.7731619309951275,2.2742020831044196,0,0,,,,,,
36,48,50,9,0,61.09413350666164,0.7731619309951275,2.273713095939548,0,0,,,,,,
37,47,50,12,1,61.09413350666164,0.7731619309951275,2.273713095939548,0,0,,,,,,
38,49,50,15,2,61.09413350666164,0.7731619309951275,2.273713095939548,0,0,,,,,,
39,49,50,12,3,61.09413350666164,0.7731619309951275,2.273713095939548,0,0,,,,,,
40,48,50,18,4,61.09413350666164,0.7731619309951275,2.273713095939548,0,0,,,,,,
41,48,50,17,5,61.09413350666164,0.7731619309951275,2.273713095939548,0,0,,,,,,
42,48,50,16,6,61.09413350666164,0.7731619309951275,2.273713095939548,0,0,,,,,,
43,46,50,15,7,61.09413350666164,0.7731619309951275,2.273713095939548,0,0,,,,,,
44,48,50,10,8,61.09413350666164,0.7731619309951275,2.273713095939548,0,0,,,,,,
45,49,50,13,0,60.80852475666359,0.7731619309951275,2.271337406173335,0,0,,,,,,
46,48,50,12,1,60.80852475666359,0.7731619309951275,2.271337406173335,0,0,,,,,,
47,47,50,13,2,60.80852475666359,0.7731619309951275,2.271337406173335,0,0,,,,,,
48,46,50,18,3,60.80852475666359,0.7731619309951275,2.271337406173335,0,0,,,,,,
49,49,50,14,4,60.80852475666359,0.7731619309951275,2.271337406173335,0,0,,,,,,
50,49,50,13,5,60.80852475666359,0.7731619309951275,2.271337406173335,0,0,,,,,,
51,48,50,12,6,60.80852475666359,0.7731619309951275,2.271337406173335,0,0,,,,,,
52,48,50,11,7,60.80852475666359,0.7731619309951275,2.271337406173335,0,0,,,,,,
53,49,50,14,8,60.80852475666359,0.7731619309951275,2.271337406173335,0,0,,,,,,
54,48,50,15,9,60.80852475666359,0.7731619309951275,2.271337406173335,0,0,,,,,,
55,46,50,11,10,60.80852475666359,0.7731619309951275,2.271337406173335,0,0,,,,,,
56,49,50,16,11,60.80852475666359,0.7731619309951275,2.271337406173335,0,0,,,,,,
57,48,50,17,0,60.52016755755203,0.7731619309951275,2.2577758064827056,0,0,,,,,,
58,50,50,17,1,60.52016755755203,0.7731619309951275,2.2577758064827056,0,0,,,,,,
59,48,50,17,2,60.52016755755203,0.7731619309951275,2.2577758064827056,0,0,,,,,,
60,50,50,14,0,60.40175611840564,0.7731619309951275,2.2577758064827056,0,0,,,,,,
61,47,50,13,1,60.40175611840564,0.7731619309951275,2.2577758064827056,0,0,,,,,,
62,48,50,18,2,60.40175611840564,0.7731619309951275,2.2577758064827056,0,0,,,,,,
63,48,50,20,3,60.40175611840564,0.7731619309951275,2.2577758064827056,0,0,,,,,,
64,49,50,15,4,60.40175611840564,0.7731619309951275,2.2577758064827056,0,0,,,,,,
65,48,50,20,5,60.40175611840564,0.7731619309951275,2.2577758064827056,0,0,,,,,,
66,49,50,16,6,60.40175611840564,0.7731619309951275,2.2577758064827056,0,0,,,,,,
67,45,50,12,7,60.40175611840564,0.7731619309951275,2.2577758064827056,0,0,,,,,,
68,47,50,10,8,60.40175611840564,0.7731619309951275,2.2577758064827056,0,0,,,,,,
69,46,50,15,9,60.40175611840564,0.7731619309951275,2.2577758064827056,0,0,,,,,,
70,49,50,12,10,60.40175611840564,0.7731619309951275,2.2577758064827056,0,0,,,,,,
71,47,50,10,11,60.40175611840564,0.7731619309951275,2.2577758064827056,0,0,,,,,,
72,46,50,11,12,60.40175611840564,0.7731619309951275,2.2577758064827056,0,0,,,,,,
73,49,50,13,13,60.40175611840564,0.7731619309951275,2.2577758064827056,0,0,,,,,,
74,49,50,14,14,60.40175611840564,0.7731619309951275,2.2577758064827056,0,0,,,,,,
75,48,50,14,15,60.40175611840564,0.7731619309951275,2.2577758064827056,0,0,,,,,,
76,48,50,15,16,60.40175611840564,0.7731619309951275,2.2577758064827056,0,0,,,,,,
77,50,50,12,17,60.40175611840564,0.7731619309951275,2.2577758064827056,0,0,,,,,,
78,47,50,19,18,60.40175611840564,0.7731619309951275,2.2577758064827056,0,0,,,,,,
79,48,50,13,19,60.40175611840564,0.7731619309951275,2.2577758064827056,0,0,,,,,,
80,48,50,15,20,60.40175611840564,0.7731619309951275,2.2577758064827056,0,0,,,,,,
