date,ticker,decision_id,cohort,direction,entry_price,ts,oqs_prev,oqs_new,oqs_delta,action_prev,action_new,target_move,stop_move,classification,ret_5m,ret_15m,ret_30m,ret_60m,mfe_after,mae_after,h300_ret
2026-09-15,AMBUJACEM_NS,,ASOF,1,390.5,1789447080,60,66,6,MONITOR,ACT,UNCHANGED,UNCHANGED,OQS_UP|ACTION_CHANGE,0.002048624309779129,-0.0005121951524487836,-0.00179260488356274,-0.010755473001360436,0.002304721886003521,-0.02791291650828265,0.001793
2026-09-15,APOLLOHOSP_NS,,ASOF,1,8826.0,1789447080,59,65,6,MONITOR,ACT,UNCHANGED,UNCHANGED,OQS_UP|ACTION_CHANGE,0.0015862225243598459,0.0001699524133242692,0.00028325402220711536,5.665080444142307e-05,0.002549286199864038,-0.017108542941309767,0.001416
2026-09-15,ASIANPAINT_NS,,ASOF,1,2443.899902,1789447080,51,47,-4,MONITOR,MONITOR,UNCHANGED,UNCHANGED,OQS_DOWN,0.0011048716250776662,4.0958305991981255e-05,-0.00036822375550801546,-0.00270054152646515,0.0019232357480776594,-0.01878141652300787,-0.000503
2026-09-15,BAJAJFINSV_NS,,ASOF,1,1885.099976,1789447080,39,45,6,AVOID,MONITOR,UNCHANGED,UNCHANGED,OQS_UP|ACTION_CHANGE,-0.00042434204130241296,-0.00010606948622520679,-0.002334106882469649,-0.0027584487041219237,0.0005304756239292055,-0.027903016640853203,-0.000212
2026-09-15,BAJFINANCE_NS,,ASOF,1,1017.900024,1789447080,72,80,8,ACT,ACT,UNCHANGED,UNCHANGED,OQS_UP,0.0019648299114908654,0.0004912077829585253,-0.0016701166645898225,-0.005501558183509072,0.009725930439829687,-0.012181966507154763,0.001572
2026-09-15,BANDHANBNK_NS,,ASOF,1,176.320007,1789447080,16,24,8,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_UP,0.009017675810943968,0.01026541408209277,0.010378781895604003,0.00448045360134065,0.011626520166752807,-0.03958717323615679,-0.008507
2026-09-15,BANKBARODA_NS,,ASOF,1,235.449997,1789447080,18,22,4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_UP,0.0011467582252852133,0.0009768344816808547,0.0013591305013307827,-0.001996182962197845,0.004247186073407303,-0.013590983396784653,0.000892
2026-09-15,GODREJPROP_NS,,ASOF,1,1691.5,1789447080,93,86,-7,ACT,ACT,UNCHANGED,UNCHANGED,OQS_DOWN,0.0008867868755542418,0.00325155187703222,0.0011232778090821756,-0.004433934377771209,0.00632571751219332,-0.025953310324600947,5.9e-05
2026-09-15,HAVELLS_NS,,ASOF,1,1105.5,1789447080,39,45,6,AVOID,MONITOR,UNCHANGED,UNCHANGED,OQS_UP|ACTION_CHANGE,0.0009950027914405247,-0.0006331534797602895,-0.0018091361374943465,-0.00687469523829715,0.001718701414800995,-0.022071482961612394,0.000452
2026-09-15,HDFCLIFE_NS,,ASOF,1,527.150024,1789447080,18,22,4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_UP,-0.0003794210070429217,0.00018965379009442982,-0.0036991590708317606,-0.004458002655864966,0.06335950350439275,-0.020961866472498786,-0.001233
2026-09-15,HEROMOTOCO_NS,,ASOF,1,5253.5,1789447080,78,86,8,ACT,ACT,UNCHANGED,UNCHANGED,OQS_UP,0.00237936613686114,0.0009517464547444561,0.0005710478728466736,0.001427619682116684,0.01646521366707909,-0.016655562958027982,0.002094
2026-09-15,HINDUNILVR_NS,,ASOF,1,1951.0,1789447080,28,34,6,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_UP,-0.0005638009153959508,-0.00015379232605074322,-0.001691465314261917,-0.0011276018307919016,0.013326499231163505,-0.00661200636292286,-0.00082
2026-09-15,INDUSINDBK_NS,,ASOF,1,967.799988,1789447080,18,22,4,AVOID,AVOID,UNCHANGED,UNCHANGED,OQS_UP,-0.00010330212255461902,-0.0003099690057032578,-0.002066542913649256,-0.007232899662973787,0.002893146952526636,-0.0240752100525961,0.000103
2026-09-15,LICI_NS,,ASOF,1,398.100006,1789447080,45,51,6,MONITOR,MONITOR,UNCHANGED,UNCHANGED,OQS_UP,0.0008791916647980216,-0.0005024167307237684,-0.0026375739542974473,-0.005777488501296977,0.01934182787469926,-0.028636005076997557,-0.000126
2026-09-15,LUPIN_NS,,ASOF,1,2074.600098,1789447080,72,80,8,ACT,ACT,UNCHANGED,UNCHANGED,OQS_UP,0.000964041049732039,-1.6569453039618561e-10,0.0026028640436322353,0.00048202044201875433,0.007374820987668782,-0.019570083911178864,0.000675
2026-09-15,M&M_NS,,ASOF,1,3094.199951,1789447080,59,51,-8,MONITOR,MONITOR,UNCHANGED,UNCHANGED,OQS_DOWN,0.00029091418476657604,-0.0002585639806475634,-0.002423889841282289,-0.0017451691091035944,0.010632844411240166,-0.02091007434057065,0.000453
