cohort_label,as_of_cohort,evidence_row_id,as_of,ticker,direction,action,evidence_class,target_rate,sample_size,degradation_level,adaptive_rr,adaptive_horizon_sessions,reference_price,adaptive_target,adaptive_risk,exit_reason,sessions_to_outcome,target_reached,risk_reached,horizon_reached,actual_mfe,actual_mae,realized_return,eligible_for_primary_comparison
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-MRF_NS,2026-07-17T03:45:00Z,MRF.NS,SHORT,NoTrade,Unfavourable,0.290780,141,StateOnly,1.382578,4.0,130695.0000,125725.8828,134289.0947,NO_TRADE,2,false,false,false,0.001492,-0.027966,-0.027500,false
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-MUTHOOTFIN_NS,2026-07-17T03:45:00Z,MUTHOOTFIN.NS,LONG,NoTrade,Unfavourable,0.205882,102,Exact,1.049665,3.0,2989.5000,3141.4900,2844.7014,NO_TRADE,3,false,false,false,0.049908,-0.008329,0.015421,false
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-NAUKRI_NS,2026-07-17T03:45:00Z,NAUKRI.NS,SHORT,Watch,Mixed,0.322835,127,StateOnly,1.464591,3.0,1187.2500,1113.2132,1237.8012,HORIZON,3,false,false,true,0.004801,-0.030533,-0.001727,true
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-NESTLEIND_NS,2026-07-17T03:45:00Z,NESTLEIND.NS,SHORT,Watch,Mixed,0.314136,191,StateOnly,0.853707,4.0,1427.2000,1393.0561,1467.1948,RISK,3,false,true,false,0.004624,-0.058016,-0.028023,true
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-NMDC_NS,2026-07-17T03:45:00Z,NMDC.NS,LONG,Watch,Mixed,0.341270,126,Exact,1.018530,4.0,83.2200,86.9067,79.6003,HORIZON,4,false,false,true,0.020187,-0.011776,-0.006970,true
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-NTPC_NS,2026-07-17T03:45:00Z,NTPC.NS,LONG,NoTrade,Unfavourable,0.207921,101,Exact,0.892475,4.0,341.8500,350.8019,331.8196,NO_TRADE,3,false,false,false,0.026327,-0.002194,0.026187,false
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-OFSS_NS,2026-07-17T03:45:00Z,OFSS.NS,SHORT,NoTrade,Unfavourable,0.293651,126,StateOnly,1.189759,3.5,11771.0000,11189.5963,12259.6733,NO_TRADE,3,false,false,false,0.087843,-0.017671,0.049393,false
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-ONGC_NS,2026-07-17T03:45:00Z,ONGC.NS,LONG,Watch,Mixed,0.392857,56,Exact,0.977421,4.5,247.2900,255.3457,239.0482,HORIZON,5,false,false,true,0.027943,0.000000,0.005944,true
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-PAGEIND_NS,2026-07-17T03:45:00Z,PAGEIND.NS,SHORT,NoTrade,Unfavourable,0.277778,54,Exact,0.680271,3.0,39900.0000,38622.7858,41777.5067,NO_TRADE,3,false,false,false,0.010401,-0.012030,0.002005,false
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-PERSISTENT_NS,2026-07-17T03:45:00Z,PERSISTENT.NS,LONG,Buy,Favourable,0.636364,44,Exact,0.667428,4.0,5183.8999,5397.8772,4863.3000,HORIZON,4,false,false,true,0.022377,-0.037404,-0.035109,true
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-PETRONET_NS,2026-07-17T03:45:00Z,PETRONET.NS,SHORT,NoTrade,Unfavourable,0.223881,67,Exact,0.834966,4.0,273.8000,265.6029,283.6173,NO_TRADE,4,false,false,false,0.023557,-0.024653,0.015887,false
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-PIDILITIND_NS,2026-07-17T03:45:00Z,PIDILITIND.NS,SHORT,Watch,Mixed,0.344262,61,Exact,0.933213,3.0,1566.1000,1515.4273,1620.3992,HORIZON,3,false,false,true,0.007024,-0.031607,-0.027137,true
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-PNB_NS,2026-07-17T03:45:00Z,PNB.NS,SHORT,NoTrade,Unfavourable,0.184615,65,Exact,1.396594,4.0,105.7700,99.7656,110.0693,NO_TRADE,1,false,false,false,0.000000,-0.058429,-0.040648,false
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-POLYCAB_NS,2026-07-17T03:45:00Z,POLYCAB.NS,SHORT,NoTrade,Unfavourable,0.232143,56,Exact,1.158699,4.0,8862.0000,8390.8208,9268.6449,NO_TRADE,4,false,false,false,0.008012,-0.038084,-0.008237,false
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-POWERGRID_NS,2026-07-17T03:45:00Z,POWERGRID.NS,LONG,Watch,Mixed,0.346154,104,Exact,1.041531,4.0,283.5500,291.6317,275.7906,HORIZON,4,false,false,true,0.026098,-0.000705,0.022042,true
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-RECLTD_NS,2026-07-17T03:45:00Z,RECLTD.NS,SHORT,Watch,Mixed,0.327869,61,Exact,1.452014,3.0,355.1000,332.3748,370.7508,HORIZON,3,false,false,true,0.008730,-0.027035,-0.015629,true
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-RELIANCE_NS,2026-07-17T03:45:00Z,RELIANCE.NS,LONG,NoTrade,Unfavourable,0.298701,77,Exact,0.468560,3.0,1327.2000,1346.4421,1286.1333,NO_TRADE,3,false,false,false,0.014090,-0.035036,-0.030942,false
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-SAIL_NS,2026-07-17T03:45:00Z,SAIL.NS,LONG,Watch,Mixed,0.335766,137,Exact,1.246061,3.0,163.0400,172.9619,155.0774,HORIZON,3,false,false,true,0.019320,-0.013003,-0.006501,true
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-SBILIFE_NS,2026-07-17T03:45:00Z,SBILIFE.NS,LONG,Watch,Mixed,0.369231,65,Exact,0.851640,4.0,1829.4000,1887.3322,1761.3758,HORIZON,4,false,false,true,0.019077,-0.017711,0.013174,true
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-SBIN_NS,2026-07-17T03:45:00Z,SBIN.NS,SHORT,NoTrade,Unfavourable,0.291667,192,StateOnly,1.178950,3.0,1044.3000,1004.3512,1078.1851,NO_TRADE,3,false,false,false,0.024035,-0.021737,0.018481,false
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-SHREECEM_NS,2026-07-17T03:45:00Z,SHREECEM.NS,SHORT,NoTrade,Unfavourable,0.255682,176,StateOnly,0.739309,4.0,26515.0000,25807.0992,27472.5170,NO_TRADE,4,false,false,false,0.004337,-0.029040,-0.011691,false
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-SIEMENS_NS,2026-07-17T03:45:00Z,SIEMENS.NS,LONG,Buy,Favourable,0.440476,84,Exact,1.095694,4.0,3658.8000,3830.6927,3501.9199,HORIZON,4,false,false,true,0.013802,-0.011425,0.007516,true
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-SRF_NS,2026-07-17T03:45:00Z,SRF.NS,SHORT,Watch,Mixed,0.306748,163,StateOnly,1.248209,3.0,2874.7000,2739.5867,2982.9456,HORIZON,3,false,false,true,0.020767,-0.033151,0.002609,true
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-SUNPHARMA_NS,2026-07-17T03:45:00Z,SUNPHARMA.NS,SHORT,NoTrade,Unfavourable,0.284884,172,StateOnly,0.965677,3.0,1932.6000,1875.5189,1991.7099,NO_TRADE,3,false,false,false,0.003829,-0.017541,-0.005381,false
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-TATACONSUM_NS,2026-07-17T03:45:00Z,TATACONSUM.NS,LONG,NoTrade,Unfavourable,0.258503,147,Exact,1.432606,4.0,1088.6000,1133.9616,1056.9362,NO_TRADE,4,false,false,false,0.020577,-0.016076,0.017545,false
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-TATASTEEL_NS,2026-07-17T03:45:00Z,TATASTEEL.NS,LONG,Watch,Mixed,0.395522,134,Exact,0.821962,4.0,185.8900,192.1076,178.3257,HORIZON,4,false,false,true,0.011889,-0.012857,-0.008930,true
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-TCS_NS,2026-07-17T03:45:00Z,TCS.NS,LONG,Watch,Mixed,0.337349,83,Exact,0.980401,4.0,2269.0000,2328.3675,2208.4458,RISK,3,false,true,false,0.006346,-0.029969,-0.026688,true
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-TECHM_NS,2026-07-17T03:45:00Z,TECHM.NS,SHORT,Sell,Favourable,0.407143,140,StateOnly,1.016280,3.5,1572.9000,1510.1044,1634.6897,HORIZON,4,false,false,true,0.021553,-0.026512,0.010872,true
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-TITAN_NS,2026-07-17T03:45:00Z,TITAN.NS,SHORT,Watch,Mixed,0.323864,176,StateOnly,1.021211,3.0,4638.1001,4473.9532,4798.8375,HORIZON,3,false,false,true,0.002760,-0.020461,-0.015847,true
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-TMCV_NS,2026-07-17T03:45:00Z,TMCV.NS,SHORT,Watch,Mixed,0.437500,16,StateOnly,0.790935,3.0,414.6500,386.7917,449.8720,HORIZON,3,false,false,true,0.030146,-0.001688,0.022187,true
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-TORNTPHARM_NS,2026-07-17T03:45:00Z,TORNTPHARM.NS,SHORT,NoTrade,Unfavourable,0.195312,128,StateOnly,1.162714,3.0,4763.0000,4556.0626,4940.9779,NO_TRADE,1,false,false,false,0.005858,-0.056057,-0.037367,false
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-TRENT_NS,2026-07-17T03:45:00Z,TRENT.NS,SHORT,Watch,Mixed,0.303030,66,Exact,1.106712,4.0,2842.3999,2698.1956,2972.6996,HORIZON,4,false,false,true,0.001900,-0.032578,-0.011399,true
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-TVSMOTOR_NS,2026-07-17T03:45:00Z,TVSMOTOR.NS,SHORT,NoTrade,Unfavourable,0.176871,147,StateOnly,1.807872,3.0,3618.2000,3359.5583,3761.2641,NO_TRADE,2,false,false,false,0.018821,-0.053010,-0.039540,false
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-ULTRACEMCO_NS,2026-07-17T03:45:00Z,ULTRACEMCO.NS,SHORT,Watch,Mixed,0.336735,196,StateOnly,1.152825,4.0,11727.0000,11311.8599,12087.1069,RISK,2,false,true,false,0.006395,-0.034024,-0.030708,true
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-UNITDSPR_NS,2026-07-17T03:45:00Z,UNITDSPR.NS,SHORT,NoTrade,Insufficient,0.000000,0,Insufficient,,,1375.8000,,,NO_TRADE,1,false,false,false,0.008940,-0.016863,0.006396,false
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-UPL_NS,2026-07-17T03:45:00Z,UPL.NS,LONG,Watch,Mixed,0.356164,73,Exact,1.071022,4.0,616.6000,639.0995,595.5924,HORIZON,4,false,false,true,0.008677,-0.020516,-0.015569,true
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-VBL_NS,2026-07-17T03:45:00Z,VBL.NS,LONG,Watch,Mixed,0.328571,70,Exact,1.039242,4.0,463.3500,481.5868,445.8018,HORIZON,4,false,false,true,0.019963,-0.017913,-0.009280,true
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-VEDL_NS,2026-07-17T03:45:00Z,VEDL.NS,LONG,Watch,Mixed,0.342105,76,Exact,0.859540,4.0,253.0500,263.9616,240.3553,TARGET,2,true,false,false,0.052361,-0.000988,0.043120,true
T2,2026-07-17T03:45:00Z,TIME006-20260717T034500Z-gen20260820T104928773748Z-WIPRO_NS,2026-07-17T03:45:00Z,WIPRO.NS,LONG,Watch,Mixed,0.333333,168,Exact,0.737908,3.0,176.0000,181.0039,169.2188,HORIZON,3,false,false,true,0.010227,-0.014659,-0.008864,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-ADANIENT_NS,2026-06-19T03:45:00Z,ADANIENT.NS,SHORT,Watch,Mixed,0.349693,163,StateOnly,0.858181,3.0,3038.3999,2899.5812,3200.1590,HORIZON,3,false,false,true,0.031234,-0.017542,-0.010301,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-ADANIGREEN_NS,2026-06-19T03:45:00Z,ADANIGREEN.NS,SHORT,NoTrade,Unfavourable,0.295597,159,StateOnly,0.878752,4.0,1502.4000,1421.0082,1595.0221,NO_TRADE,4,false,false,false,0.010250,-0.036342,-0.015775,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-ADANIPORTS_NS,2026-06-19T03:45:00Z,ADANIPORTS.NS,SHORT,Watch,Mixed,0.312102,157,StateOnly,0.856933,3.0,1835.3000,1767.8917,1913.9624,HORIZON,3,false,false,true,0.032856,-0.003651,0.011987,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-AMBUJACEM_NS,2026-06-19T03:45:00Z,AMBUJACEM.NS,LONG,Watch,Mixed,0.323529,102,Exact,0.955132,3.0,423.9500,441.4584,405.6192,HORIZON,3,false,false,true,0.012855,-0.023470,0.006840,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-APOLLOHOSP_NS,2026-06-19T03:45:00Z,APOLLOHOSP.NS,SHORT,NoTrade,Unfavourable,0.252941,170,StateOnly,1.107110,4.0,8489.5000,8192.8896,8757.4140,NO_TRADE,4,false,false,false,0.006479,-0.024030,-0.012074,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-ASIANPAINT_NS,2026-06-19T03:45:00Z,ASIANPAINT.NS,SHORT,Watch,Mixed,0.338462,130,StateOnly,1.162211,3.0,2732.8999,2646.5789,2807.1730,HORIZON,3,false,false,true,0.030297,-0.008636,0.023931,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-AUROPHARMA_NS,2026-06-19T03:45:00Z,AUROPHARMA.NS,SHORT,NoTrade,Unfavourable,0.242857,140,StateOnly,1.043275,3.0,1497.8000,1426.0201,1566.6025,NO_TRADE,3,false,false,false,0.014221,-0.035452,-0.021899,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-AXISBANK_NS,2026-06-19T03:45:00Z,AXISBANK.NS,SHORT,NoTrade,Unfavourable,0.290323,155,StateOnly,0.999569,3.0,1357.9000,1315.0531,1400.7655,NO_TRADE,3,false,false,false,0.001988,-0.020767,-0.019589,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-BAJAJ-AUTO_NS,2026-06-19T03:45:00Z,BAJAJ-AUTO.NS,SHORT,NoTrade,Unfavourable,0.243243,74,Exact,1.365566,3.0,10066.0000,9571.4911,10428.1274,NO_TRADE,3,false,false,false,0.033181,-0.020068,0.031393,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-BAJAJFINSV_NS,2026-06-19T03:45:00Z,BAJAJFINSV.NS,LONG,Watch,Mixed,0.351351,74,Exact,1.045198,4.0,1769.4000,1827.6621,1713.6574,HORIZON,4,false,false,true,0.016672,-0.009212,-0.002713,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-BAJFINANCE_NS,2026-06-19T03:45:00Z,BAJFINANCE.NS,LONG,Buy,Favourable,0.561644,73,Exact,0.745829,5.0,961.8000,987.7006,927.0727,TARGET,3,true,false,false,0.033375,-0.009773,0.026929,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-BANDHANBNK_NS,2026-06-19T03:45:00Z,BANDHANBNK.NS,SHORT,NoTrade,Unfavourable,0.296053,152,StateOnly,1.231059,3.0,208.0900,194.5249,219.1090,NO_TRADE,3,false,false,false,0.019174,-0.029458,-0.017637,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-BANKBARODA_NS,2026-06-19T03:45:00Z,BANKBARODA.NS,SHORT,NoTrade,Unfavourable,0.253807,197,StateOnly,1.027995,3.0,281.0500,267.8733,293.8679,NO_TRADE,3,false,false,false,0.025084,-0.021882,0.004092,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-BERGEPAINT_NS,2026-06-19T03:45:00Z,BERGEPAINT.NS,SHORT,NoTrade,Unfavourable,0.291339,127,StateOnly,0.819105,3.0,550.7000,534.0192,571.0647,NO_TRADE,3,false,false,false,0.045306,-0.016343,0.030290,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-BHARTIARTL_NS,2026-06-19T03:45:00Z,BHARTIARTL.NS,LONG,Watch,Mixed,0.395349,43,Exact,0.769945,3.0,1910.8000,1959.5362,1847.5018,HORIZON,3,false,false,true,0.008844,-0.019835,-0.017532,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-BOSCHLTD_NS,2026-06-19T03:45:00Z,BOSCHLTD.NS,SHORT,NoTrade,Unfavourable,0.287671,146,StateOnly,0.883279,3.0,40195.0000,38718.0618,41867.1087,NO_TRADE,3,false,false,false,0.003110,-0.014803,-0.004229,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-BPCL_NS,2026-06-19T03:45:00Z,BPCL.NS,LONG,Buy,Favourable,0.413793,58,Exact,1.212546,4.0,306.6000,319.6656,295.8247,TARGET_GAP_THROUGH,4,true,false,false,0.046477,0.000000,0.043542,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-BRITANNIA_NS,2026-06-19T03:45:00Z,BRITANNIA.NS,LONG,Watch,Mixed,0.347458,118,Exact,1.464064,5.0,5195.0000,5375.6518,5071.6093,HORIZON,5,false,false,true,0.019923,-0.001636,0.008085,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-CANBK_NS,2026-06-19T03:45:00Z,CANBK.NS,LONG,NoTrade,Unfavourable,0.292308,65,Exact,1.276330,3.0,133.7400,142.7074,126.7141,NO_TRADE,3,false,false,false,0.012337,-0.033947,-0.026843,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-CHOLAFIN_NS,2026-06-19T03:45:00Z,CHOLAFIN.NS,LONG,Buy,Favourable,0.540984,61,Exact,1.002595,4.0,1693.4000,1759.8566,1627.1154,TARGET,3,true,false,false,0.064722,0.000000,0.039244,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-CIPLA_NS,2026-06-19T03:45:00Z,CIPLA.NS,SHORT,NoTrade,Unfavourable,0.245614,57,Exact,1.313876,4.0,1351.8000,1290.0824,1398.7738,NO_TRADE,1,false,false,false,0.000000,-0.049120,-0.034749,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-COALINDIA_NS,2026-06-19T03:45:00Z,COALINDIA.NS,SHORT,NoTrade,Unfavourable,0.082192,73,Exact,1.245186,4.0,451.3000,433.3034,465.7529,NO_TRADE,4,false,false,false,0.042765,-0.006647,0.039877,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-COLPAL_NS,2026-06-19T03:45:00Z,COLPAL.NS,LONG,NoTrade,Unfavourable,0.250000,124,Exact,1.400325,3.5,1997.8000,2083.6706,1936.4782,NO_TRADE,4,false,false,false,0.011062,-0.020022,-0.002403,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-DABUR_NS,2026-06-19T03:45:00Z,DABUR.NS,LONG,Watch,Mixed,0.321678,143,Exact,1.044302,4.0,423.5000,435.8176,411.7050,HORIZON,4,false,false,true,0.018772,-0.014286,0.000944,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-DIVISLAB_NS,2026-06-19T03:45:00Z,DIVISLAB.NS,SHORT,NoTrade,Unfavourable,0.298246,57,Exact,1.088264,4.0,6743.0000,6501.5504,6964.8667,NO_TRADE,4,false,false,false,0.008008,-0.021430,0.004375,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-DLF_NS,2026-06-19T03:45:00Z,DLF.NS,SHORT,Sell,Favourable,0.434211,152,StateOnly,0.812354,4.0,624.5000,602.7171,651.3146,HORIZON,4,false,false,true,0.024179,-0.019055,0.005044,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-DRREDDY_NS,2026-06-19T03:45:00Z,DRREDDY.NS,LONG,Watch,Mixed,0.354839,124,Exact,0.948976,3.0,1272.1000,1314.4144,1227.5104,TARGET,2,true,false,false,0.045122,-0.000708,0.033263,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-EICHERMOT_NS,2026-06-19T03:45:00Z,EICHERMOT.NS,SHORT,NoTrade,Unfavourable,0.158371,221,StateOnly,1.049484,3.0,7611.0000,7312.2458,7895.6678,NO_TRADE,3,false,false,false,0.016161,-0.014387,0.005124,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-GAIL_NS,2026-06-19T03:45:00Z,GAIL.NS,SHORT,NoTrade,Unfavourable,0.193182,176,StateOnly,1.174020,3.0,173.9000,165.8634,180.7454,NO_TRADE,3,false,false,false,0.003738,-0.026280,-0.005923,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-GODREJCP_NS,2026-06-19T03:45:00Z,GODREJCP.NS,LONG,Watch,Mixed,0.300000,110,Exact,1.031119,3.5,1000.6000,1038.0000,964.3287,TARGET,4,true,false,false,0.037378,0.000000,0.037378,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-GODREJPROP_NS,2026-06-19T03:45:00Z,GODREJPROP.NS,LONG,Watch,Mixed,0.326923,52,Exact,0.754939,3.0,1795.9000,1889.8417,1671.4640,HORIZON,3,false,false,true,0.020101,-0.009410,0.013754,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-GRASIM_NS,2026-06-19T03:45:00Z,GRASIM.NS,SHORT,NoTrade,Unfavourable,0.247312,93,Exact,1.096563,4.0,3149.5000,3046.5237,3243.4082,NO_TRADE,4,false,false,false,0.016669,-0.011589,0.007271,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-HAVELLS_NS,2026-06-19T03:45:00Z,HAVELLS.NS,LONG,Watch,Mixed,0.364964,137,Exact,1.153423,4.0,1176.3000,1218.0150,1140.1338,HORIZON,4,false,false,true,0.016747,-0.011052,0.001700,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-HCLTECH_NS,2026-06-19T03:45:00Z,HCLTECH.NS,LONG,NoTrade,Unfavourable,0.299320,147,Exact,0.928654,3.0,1131.7000,1173.9521,1086.2017,NO_TRADE,3,false,false,false,0.015022,-0.034020,-0.015728,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-HDFCBANK_NS,2026-06-19T03:45:00Z,HDFCBANK.NS,LONG,Buy,Favourable,0.484848,66,Exact,1.061218,4.0,779.8000,800.9208,759.8976,TARGET,4,true,false,false,0.031611,-0.009297,0.027085,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-HDFCLIFE_NS,2026-06-19T03:45:00Z,HDFCLIFE.NS,LONG,Watch,Mixed,0.322581,155,Exact,0.859167,4.0,591.8500,609.7193,571.0516,HORIZON,4,false,false,true,0.022219,-0.014784,-0.010813,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-HEROMOTOCO_NS,2026-06-19T03:45:00Z,HEROMOTOCO.NS,LONG,Watch,Mixed,0.375000,56,Exact,1.050033,4.0,4974.8999,5148.5149,4809.5574,HORIZON,4,false,false,true,0.013890,-0.019639,-0.015839,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-HINDALCO_NS,2026-06-19T03:45:00Z,HINDALCO.NS,SHORT,NoTrade,Unfavourable,0.296296,81,Exact,1.420741,3.0,1010.0000,951.6133,1051.0960,NO_TRADE,3,false,false,false,0.039307,-0.008020,0.033069,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-HINDUNILVR_NS,2026-06-19T03:45:00Z,HINDUNILVR.NS,LONG,Watch,Mixed,0.353293,167,Exact,1.007617,4.0,2194.6001,2250.6435,2138.9803,HORIZON,4,false,false,true,0.006197,-0.024879,-0.009296,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-ICICIBANK_NS,2026-06-19T03:45:00Z,ICICIBANK.NS,LONG,Buy,Mixed,0.328947,76,Exact,1.870363,4.0,1346.5000,1398.7626,1318.5575,TARGET,4,true,false,false,0.042703,-0.011140,0.038814,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-ICICIPRULI_NS,2026-06-19T03:45:00Z,ICICIPRULI.NS,LONG,NoTrade,Unfavourable,0.256757,148,Exact,0.875273,3.5,500.3000,518.2545,479.7869,NO_TRADE,4,false,false,false,0.026984,-0.020588,-0.018489,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-IDEA_NS,2026-06-19T03:45:00Z,IDEA.NS,SHORT,Watch,Mixed,0.325203,123,StateOnly,0.811717,4.0,14.9200,13.9916,16.0637,TARGET,4,true,false,false,0.063003,-0.007373,0.062222,true
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-IDFCFIRSTB_NS,2026-06-19T03:45:00Z,IDFCFIRSTB.NS,SHORT,NoTrade,Unfavourable,0.293233,133,StateOnly,1.046915,3.0,78.6800,75.2986,81.9098,NO_TRADE,3,false,false,false,0.006609,-0.035333,-0.006609,false
T3,2026-06-19T03:45:00Z,TIME006-20260619T034500Z-gen20260820T104955096765Z-IGL_NS,2026-06-19T03:45:00Z,IGL.NS,SHORT,NoTrade,Unfavourable,0.189944,179,StateOnly,0.832685,3.0,167.6000,161.0023,175.5234,NO_TRADE,3,false,false,false,0.006563,-0.021718,-0.002029,false
