timestamp,volatility_1m_std_24h,upside_excursion_24h,downside_excursion_24h,trend_dir,past_volatility_24h,past_trend_dir,delta_volatility,delta_upside,delta_downside,reversal_60m,vol_expansion_60m,excursion_exceeded_60m,reversal_120m,vol_expansion_120m,excursion_exceeded_120m,reversal_300m,vol_expansion_300m,excursion_exceeded_300m
1784466900000,0.00023415068033807147,0.014384192611560442,-0.001295943540580208,1,0.0002249561522411259,1,9.194528096945562e-06,-0.0010464107019750382,0.00014622588736597523,0,0,0,0,1,0,0,1,0
1784466960000,0.00023447052935824064,0.014733073451541075,-0.0009524556267823899,1,0.0002249564204441127,1,9.514108914127951e-06,-0.0006976885726480836,0.0004895577277053923,0,0,0,0,1,0,0,1,0
1784467020000,0.00023472705497673638,0.01471690745802421,-0.0009683717297930495,1,0.00022495642783958644,1,9.770627137149947e-06,-0.0007136958555112698,0.0004737976981531336,0,0,0,0,1,0,0,1,0
1784467080000,0.0002345456140979873,0.015117405164458513,-0.0005740648321383488,1,0.00022535266304946218,1,9.192951048525106e-06,-0.0001970352590503991,0.00098233728003007,0,0,0,0,1,0,0,1,0
1784467140000,0.00023447032016203552,0.015393942481914178,-0.00030180217000601685,1,0.00022533162352765627,1,9.138696634379258e-06,-3.5867279097216015e-05,0.0011411476245002349,0,0,0,0,1,0,0,1,0
1784467200000,0.00023447306968905633,0.015430444602931415,-0.0002658642910496894,1,0.00022534920849256383,1,9.123861196492497e-06,-6.189750320406695e-06,0.001170374311180199,0,0,0,0,1,0,0,1,0
1784467260000,0.00023425187041819262,0.015033981720178112,-0.0006561987344738692,1,0.0002253719146963086,1,8.879955721884005e-06,-0.00040265263307370965,0.0007800398677560192,0,0,0,0,1,0,0,1,0
1784467320000,0.00023440864444923757,0.015279374610190154,-0.00041459907581754135,1,0.00022537369640243955,1,9.034948046798017e-06,-0.00015725974306166762,0.001021639526412347,0,0,0,0,1,0,0,1,0
1784467380000,0.00023430115424590258,0.0155488565017339,-0.00014928277831668287,1,0.0002253564751316133,1,8.944679114289287e-06,0.000388941343131265,0.0015590769494582253,0,0,0,0,1,0,0,1,0
1784467440000,0.00023424870216578585,0.015290798500550368,-0.00025426320633243217,1,0.00022563616945055654,1,8.612532715229315e-06,-0.0001174271074816588,0.0012099120908359217,0,0,0,0,1,0,0,1,0
1784467500000,0.00023410104290511106,0.014929325309787625,-0.0003561854413886801,1,0.00022563752884207478,1,8.463514063036283e-06,-0.00047905900190293657,0.0011078337892001825,0,0,0,0,1,0,0,1,0
