source_type,s1_edge_preservation,s1_signature_overlap,s2_dist,returned_to_same_region,retained_elite,s2_region
Evolution_Crossover,0.6667,0.6000,828.5087,false,false,15035871632325471732
Evolution_Crossover,0.5278,0.6000,820.5115,false,false,7282138676726714151
Evolution_Crossover,0.5278,0.4000,872.2539,false,false,13732626717703858625
Evolution_Crossover,0.7500,0.6000,826.6479,false,false,8109896137801704029
Evolution_Crossover,0.6944,0.8000,856.2050,false,false,9956152428778435707
Evolution_Crossover,0.7500,0.8000,838.1845,false,false,9092655706995187332
Evolution_Crossover,0.5278,0.8000,803.3936,false,true,11824326250485796480
Evolution_Crossover,0.6389,0.4000,819.5007,false,false,13225244327087722692
Evolution_Crossover,0.6944,0.8000,797.4513,true,true,10264966111433119558
Evolution_Crossover,0.5833,0.6000,906.9054,false,false,12757320697014672763
Evolution_Crossover,0.5833,0.2000,852.6897,false,false,3421190852002764744
Evolution_Crossover,0.7500,1.0000,797.4513,true,true,10264966111433119558
Evolution_Crossover,0.5000,0.2000,803.3111,false,true,13996102363368337268
Evolution_Crossover,0.5556,0.4000,813.6952,false,false,678773149692492076
Evolution_Crossover,0.7222,0.2000,835.4307,false,false,3444980119119542469
Evolution_Crossover,0.5833,0.0000,896.8209,false,false,18057473381894049570
Evolution_Crossover,0.7500,0.4000,830.9457,false,false,16690348411077407920
Evolution_Crossover,0.6667,0.8000,804.0648,false,true,6063581546530241427
Evolution_Crossover,0.5833,0.6000,801.8739,false,true,11824326250485796480
Evolution_Crossover,0.7500,0.4000,858.3851,false,false,17940637885926250882
Evolution_Crossover,0.5556,0.0000,875.2207,false,false,6280344990132870341
Evolution_Crossover,0.5833,0.0000,803.3936,false,true,11824326250485796480
Evolution_Crossover,0.6667,0.4000,863.5529,false,false,2261631738668690855
Evolution_Crossover,0.6667,0.8000,848.9430,false,false,15168872374936398918
Evolution_Crossover,0.6389,0.0000,798.9434,false,true,678773149692492076
Evolution_Crossover,0.5833,0.4000,851.4918,false,false,5513593411582359213
Evolution_Crossover,0.5556,0.6000,810.5735,false,false,6307814058645704904
Evolution_Crossover,0.5556,0.2000,797.8718,true,true,10264966111433119558
Evolution_Crossover,0.6111,0.4000,890.6711,false,false,15872438530111687175
Evolution_Crossover,0.6389,0.4000,902.4046,false,false,12745653209571162217
Evolution_Crossover,0.6389,0.2000,911.0120,false,false,16494221391721438026
Evolution_Crossover,0.6667,0.2000,839.0530,false,false,3079407496130021681
Evolution_Crossover,0.5833,0.2000,878.4719,false,false,12160756034490613349
Evolution_Crossover,0.5833,0.4000,892.4321,false,false,3635795508809065808
Evolution_Crossover,0.7222,0.4000,906.4552,false,false,9780721218637560386
Evolution_Crossover,0.7222,0.6000,881.9814,false,false,3399215226672803766
Evolution_Crossover,0.6944,0.4000,841.0370,false,false,17811921967933490631
Evolution_Crossover,0.7500,1.0000,797.4513,true,true,10264966111433119558
Evolution_Crossover,0.7500,0.6000,838.2210,false,false,18414080694212278056
Evolution_Crossover,0.6111,0.0000,820.9320,false,false,7282138676726714151
Evolution_Crossover,0.5833,0.8000,803.2738,false,true,15328930014682100007
Evolution_Crossover,0.6389,0.2000,821.6916,false,false,13225244327087722692
Evolution_Crossover,0.6667,0.8000,835.8916,false,false,17374426709012510531
Evolution_Crossover,0.6111,0.6000,842.1452,false,false,12333060991338731011
Evolution_Crossover,0.7222,0.8000,817.9923,false,false,16150261068118086330
Evolution_Crossover,0.6944,0.4000,797.4513,true,true,10264966111433119558
Evolution_Crossover,0.6389,0.2000,948.8137,false,false,12837104867456886310
Evolution_Crossover,0.5556,0.2000,878.7613,false,false,16817330483544693551
Evolution_Crossover,0.7222,0.6000,801.8739,false,true,11824326250485796480
Evolution_Crossover,0.7500,0.8000,820.2431,false,false,16549365021343471878
Evolution_Crossover,0.5278,0.2000,857.4457,false,false,10125461078195246915
Evolution_Crossover,0.5556,0.2000,797.8718,true,true,10264966111433119558
Evolution_Crossover,0.7500,0.6000,873.3243,false,false,3279264174668233174
Evolution_Crossover,0.5000,0.2000,803.3936,false,true,11824326250485796480
Evolution_Crossover,0.6389,0.2000,852.6897,false,false,3421190852002764744
Evolution_Crossover,0.6667,0.8000,809.4431,false,true,11824326250485796480
Evolution_Crossover,0.6111,0.0000,853.6062,false,false,17263732020192857115
Evolution_Crossover,0.6389,0.2000,838.4405,false,false,17509766279235545113
Evolution_Crossover,0.6944,0.8000,827.3525,false,false,6942061030029042200
Evolution_Crossover,0.6667,0.2000,987.6106,false,false,7504284455940975826
Evolution_Crossover,0.6944,1.0000,801.8739,false,true,11824326250485796480
Evolution_Crossover,0.6389,0.2000,860.9487,false,false,18321561284377424325
Evolution_Crossover,0.6111,0.4000,819.5007,false,false,13225244327087722692
Evolution_Crossover,0.6389,0.8000,865.9062,false,false,8587566822377628313
Evolution_Crossover,0.6667,0.2000,810.5735,false,false,6307814058645704904
Evolution_Crossover,0.5278,0.4000,817.8002,false,false,12333060991338731011
Evolution_Crossover,0.5833,0.2000,865.2601,false,false,14649848547441705517
Evolution_Crossover,0.6389,0.4000,869.1233,false,false,7861671154103524633
Evolution_Crossover,0.5278,0.2000,827.3525,false,false,6942061030029042200
Evolution_Crossover,0.6944,0.2000,810.5735,false,false,6307814058645704904
Evolution_Crossover,0.5833,0.4000,823.4085,false,false,9982274638534093346
Evolution_Crossover,0.5833,0.8000,801.8739,false,true,11824326250485796480
Evolution_Crossover,0.5278,0.2000,837.5554,false,false,16239472808894932053
Evolution_Crossover,0.5556,0.6000,803.3111,false,true,13996102363368337268
Evolution_Crossover,0.6111,0.2000,810.5735,false,false,6307814058645704904
Evolution_Crossover,0.7222,0.4000,891.8515,false,false,15145782480957475052
Evolution_Crossover,0.5556,0.6000,867.8711,false,false,4919807819752254920
Evolution_Crossover,0.7500,1.0000,797.4513,true,true,10264966111433119558
Evolution_Crossover,0.6111,0.0000,813.6952,false,false,678773149692492076
Evolution_Crossover,0.5000,0.2000,812.2031,true,false,10264966111433119558
Evolution_Crossover,0.6111,0.2000,847.9419,false,false,5945486809504421702
Evolution_Crossover,0.5556,0.6000,803.3936,false,true,11824326250485796480
Evolution_Crossover,0.7222,0.6000,915.3725,false,false,16799463254580157563
Evolution_Crossover,0.5833,0.2000,852.6897,false,false,3421190852002764744
Evolution_Crossover,0.6944,1.0000,797.4513,true,true,10264966111433119558
Evolution_Crossover,0.6111,0.2000,827.5683,false,false,5868812619231253220
Evolution_Crossover,0.5000,0.2000,803.3111,false,true,13996102363368337268
Evolution_Crossover,0.6667,0.6000,867.0924,false,false,3974832871104265726
Evolution_Crossover,0.6389,0.2000,832.2777,false,false,1394797502184224127
Evolution_Crossover,0.7222,0.4000,930.9118,false,false,8519759393019782964
Evolution_Crossover,0.5833,0.0000,904.2945,false,false,3617643806129749324
Evolution_Crossover,0.6944,0.2000,820.2431,false,false,16549365021343471878
Evolution_Crossover,0.6389,0.2000,836.8092,false,false,2868724174853822375
Evolution_Crossover,0.6944,0.8000,837.6290,false,false,15244336126775460652
Evolution_Crossover,0.5000,0.0000,862.7133,false,false,7191711372464580750
Evolution_Crossover,0.5556,0.0000,849.6204,false,false,11507247381379146134
Evolution_Crossover,0.5278,0.0000,837.4393,false,false,11674070006756174645
Evolution_Crossover,0.6389,0.6000,901.2659,false,false,16401698160553903171
Evolution_Crossover,0.5000,0.2000,910.1523,false,false,458657955965040671
Evolution_Crossover,0.5278,0.0000,837.4393,false,false,11674070006756174645
Evolution_Crossover,0.5556,0.2000,887.9607,false,false,3618682809175744516
Evolution_Crossover,0.7500,0.4000,870.2526,false,false,490332618372570107
Evolution_Crossover,0.5556,0.6000,821.6986,false,false,11824326250485796480
Evolution_Crossover,0.7500,0.4000,812.2031,true,false,10264966111433119558
Evolution_Crossover,0.5278,0.0000,855.0632,false,false,14598283165377573557
Evolution_Crossover,0.7500,0.6000,797.4513,true,true,10264966111433119558
Evolution_Crossover,0.6389,0.6000,820.5115,false,false,7282138676726714151
Evolution_Crossover,0.5556,0.0000,810.5735,false,false,6307814058645704904
Evolution_Crossover,0.5833,0.2000,901.3733,false,false,7704027362244585035
Evolution_Crossover,0.6111,0.2000,847.3730,false,false,9592133001619858340
Evolution_Crossover,0.6667,0.4000,803.3111,false,true,13996102363368337268
Evolution_Crossover,0.6389,0.2000,810.5735,false,false,6307814058645704904
Evolution_Crossover,0.7222,0.8000,812.4862,false,false,4535028650910407375
Evolution_Crossover,0.6389,0.2000,862.2804,false,false,9102099846622215760
Evolution_Crossover,0.5833,0.2000,886.1749,false,false,13885403927903643872
Evolution_Crossover,0.7500,0.8000,804.0648,false,true,6063581546530241427
Evolution_Crossover,0.7500,0.6000,812.2031,true,false,10264966111433119558
Evolution_Crossover,0.6111,0.6000,803.3111,false,true,13996102363368337268
Evolution_Crossover,0.5833,0.6000,828.7001,false,false,10121627615558797951
Evolution_Crossover,0.6944,0.6000,839.7646,false,false,12162105472004762330
Evolution_Crossover,0.6667,0.6000,861.7242,false,false,1461797155033007136
Evolution_Crossover,0.5833,0.0000,835.9699,false,false,6799716680176106400
Evolution_Crossover,0.7222,0.8000,817.9923,false,false,16150261068118086330
Evolution_Crossover,0.6111,0.8000,812.2031,true,false,10264966111433119558
Evolution_Crossover,0.5000,0.2000,905.5351,false,false,4824326086225844784
Evolution_Crossover,0.5000,0.0000,817.8002,false,false,12333060991338731011
Evolution_Crossover,0.6389,0.6000,899.4857,false,false,329172330891893899
Evolution_Crossover,0.6389,0.0000,857.5708,false,false,5691377688331688354
Evolution_Crossover,0.6944,0.6000,835.9699,false,false,6799716680176106400
Evolution_Crossover,0.6389,0.2000,836.8092,false,false,2868724174853822375
Evolution_Crossover,0.5833,0.8000,803.3936,false,true,11824326250485796480
Evolution_Crossover,0.5278,0.2000,811.0690,false,false,3528913281522819585
Evolution_Crossover,0.6111,0.4000,856.5365,false,false,13990383187744464988
Evolution_Crossover,0.6944,0.4000,797.8718,true,true,10264966111433119558
Evolution_Crossover,0.5556,0.6000,803.3111,false,true,13996102363368337268
Evolution_Crossover,0.7500,0.6000,837.6290,false,false,15244336126775460652
Evolution_Crossover,0.5556,0.0000,888.7909,false,false,10561774834267396007
Evolution_Crossover,0.5000,0.0000,852.6131,false,false,7830209671670243816
Evolution_Crossover,0.5000,0.2000,880.2454,false,false,13916592584345591093
Evolution_Crossover,0.5556,0.6000,833.9783,false,false,563224991812710505
Evolution_Crossover,0.5833,0.4000,821.0302,false,false,16118775936287190048
Evolution_Crossover,0.5278,0.4000,803.3111,false,true,13996102363368337268
Evolution_Crossover,0.6111,0.4000,869.1000,false,false,9411653914191653230
Evolution_Crossover,0.5556,0.0000,836.9208,false,false,14710492185173397338
Evolution_Crossover,0.7500,0.8000,838.1845,false,false,9092655706995187332
Evolution_Crossover,0.5833,0.6000,797.4513,true,true,10264966111433119558
Evolution_Crossover,0.6389,0.6000,879.8876,false,false,14694158664018383708
Evolution_Crossover,0.5556,0.6000,837.5388,false,false,2560126505731505788
Evolution_Crossover,0.6667,0.4000,881.8215,false,false,6649129361620044292
Evolution_Crossover,0.5833,0.4000,906.4858,false,false,1678829016025889712
Evolution_Crossover,0.7222,0.4000,820.5115,false,false,7282138676726714151
Evolution_Crossover,0.6667,0.6000,886.0494,false,false,3334008495082730399
Evolution_Crossover,0.5833,0.2000,927.8914,false,false,6431175640645671278
Evolution_Crossover,0.7500,0.6000,797.4513,true,true,10264966111433119558
Evolution_Crossover,0.6944,1.0000,801.8739,false,true,11824326250485796480
Evolution_Crossover,0.5000,0.8000,867.8711,false,false,4919807819752254920
Evolution_Crossover,0.5556,0.2000,802.6007,false,true,1683420027325650615
Evolution_Crossover,0.6667,0.0000,880.0658,false,false,15954775777626650251
Evolution_Crossover,0.6389,0.8000,825.1620,false,false,5880928364111066202
Evolution_Crossover,0.6944,0.4000,865.6803,false,false,9356865779976414661
Evolution_Crossover,0.5556,0.2000,801.8739,false,true,11824326250485796480
Evolution_Crossover,0.6111,0.4000,816.0543,false,false,5461327959804510233
Evolution_Crossover,0.5278,0.2000,833.9091,false,false,7333187369983768413
Evolution_Crossover,0.6667,1.0000,801.8739,false,true,11824326250485796480
Evolution_Crossover,0.5556,0.6000,880.1644,false,false,1326190698494013470
Evolution_Crossover,0.6111,0.4000,835.0131,false,false,6524965636449191191
Evolution_Crossover,0.5556,0.2000,834.3771,false,false,17491741963748787141
Evolution_Crossover,0.5556,0.2000,854.3517,false,false,559743300598185080
Evolution_Crossover,0.6389,0.4000,798.9434,false,true,678773149692492076
Evolution_Crossover,0.5833,0.8000,810.5735,false,false,6307814058645704904
Evolution_Crossover,0.6944,0.4000,857.7017,false,false,8751209803230902836
Evolution_Crossover,0.7500,0.6000,852.8743,false,false,2274715067136979199
Evolution_Crossover,0.5000,0.2000,861.8854,false,false,9999568306773637538
Evolution_Crossover,0.6667,1.0000,797.4513,true,true,10264966111433119558
Evolution_Crossover,0.6667,0.6000,868.0070,false,false,12064316615754180534
Evolution_Crossover,0.5278,0.4000,803.3936,false,true,11824326250485796480
Evolution_Crossover,0.5278,0.4000,830.7646,false,false,571758398216659801
Evolution_Crossover,0.6389,0.4000,811.0690,false,false,3528913281522819585
Evolution_Crossover,0.6111,0.2000,892.8205,false,false,563224991812710505
Evolution_Crossover,0.5833,0.2000,870.4259,false,false,1833870346592439389
Evolution_Crossover,0.6667,0.4000,818.4128,false,false,16150261068118086330
Evolution_Crossover,0.5833,0.0000,859.6746,false,false,2153089611472427990
Evolution_Crossover,0.6944,0.6000,852.8743,false,false,2274715067136979199
Evolution_Crossover,0.7500,0.4000,858.4950,false,false,14714918535872550921
Evolution_Crossover,0.6389,1.0000,803.2738,false,true,15328930014682100007
Evolution_Crossover,0.7500,1.0000,801.8739,false,true,11824326250485796480
Evolution_Crossover,0.6667,0.6000,799.6422,true,true,10264966111433119558
Evolution_Crossover,0.5833,0.0000,803.3111,false,true,13996102363368337268
Evolution_Crossover,0.7500,0.4000,868.4037,false,false,2459187621217959106
Evolution_Crossover,0.6389,0.2000,836.8092,false,false,2868724174853822375
Evolution_Crossover,0.6389,0.6000,890.1381,false,false,1127584668950178412
Evolution_Crossover,0.6667,0.0000,894.1174,false,false,15537864059118220369
Evolution_Crossover,0.6944,0.6000,866.9303,false,false,4625343449129209600
Evolution_Crossover,0.7500,0.6000,812.7828,false,false,11934982111721237959
Evolution_Crossover,0.6389,0.2000,847.4584,false,false,5174018745132842368
Evolution_Crossover,0.6389,0.4000,803.6943,false,true,15328930014682100007
Evolution_Crossover,0.5000,0.0000,832.6336,false,false,16690348411077407920
Evolution_Crossover,0.6944,0.4000,838.6471,false,false,17083021317378557665
Evolution_Crossover,0.5833,0.0000,798.9434,false,true,678773149692492076
Evolution_Crossover,0.6667,0.8000,797.4513,true,true,10264966111433119558
Evolution_Crossover,0.5556,0.0000,856.0888,false,false,3386172942967770515
Evolution_Crossover,0.6111,0.2000,863.3891,false,false,6676910196899462419
Evolution_Crossover,0.6389,0.0000,797.4513,true,true,10264966111433119558
Evolution_Crossover,0.7222,0.8000,822.9282,false,false,16706677395443074754
Evolution_Crossover,0.7222,0.6000,797.4513,true,true,10264966111433119558
Evolution_Crossover,0.6111,0.2000,934.8751,false,false,8788886010023797484
Evolution_Crossover,0.5833,0.6000,867.9820,false,false,14634291588311488214
Evolution_Crossover,0.5278,0.4000,803.3111,false,true,13996102363368337268
Evolution_Crossover,0.5000,0.0000,882.9127,false,false,5011931949929306045
Evolution_Crossover,0.6389,0.8000,801.8739,false,true,11824326250485796480
Evolution_Crossover,0.7222,0.6000,797.4513,true,true,10264966111433119558
Evolution_Crossover,0.5000,0.4000,803.3111,false,true,13996102363368337268
Evolution_Crossover,0.7500,0.4000,849.9330,false,false,9782669598252517010
Evolution_Crossover,0.6389,0.6000,904.8848,false,false,58780723360525044
Evolution_Crossover,0.6667,0.4000,797.8718,true,true,10264966111433119558
Evolution_Crossover,0.6389,0.2000,816.0543,false,false,5461327959804510233
Evolution_Crossover,0.5000,0.6000,803.3111,false,true,13996102363368337268
Evolution_Crossover,0.6944,0.6000,873.4728,false,false,4070548307001623540
Evolution_Crossover,0.6667,0.4000,895.0079,false,false,13220226069635896020
Evolution_Crossover,0.7222,0.4000,797.8718,true,true,10264966111433119558
Evolution_Crossover,0.6667,0.4000,797.8718,true,true,10264966111433119558
Evolution_Crossover,0.5833,1.0000,803.3936,false,true,11824326250485796480
Evolution_Crossover,0.6389,0.4000,839.8519,false,false,5038218370749983612
Evolution_Crossover,0.7222,0.6000,797.8718,true,true,10264966111433119558
Evolution_Crossover,0.6389,0.6000,797.8718,true,true,10264966111433119558
Evolution_Crossover,0.6667,0.4000,827.3525,false,false,6942061030029042200
Evolution_Crossover,0.5833,0.2000,852.6897,false,false,3421190852002764744
Evolution_Crossover,0.7222,0.8000,843.4393,false,false,13364294852125887391
Evolution_Crossover,0.5278,0.6000,847.9419,false,false,5945486809504421702
Evolution_Crossover,0.7222,0.6000,837.6290,false,false,15244336126775460652
Evolution_Crossover,0.5556,0.2000,875.0363,false,false,906376502243952821
Evolution_Crossover,0.6667,0.4000,807.8428,false,true,1547347882701649523
Evolution_Crossover,0.6111,0.2000,797.8718,true,true,10264966111433119558
Evolution_Crossover,0.6389,0.8000,797.8718,true,true,10264966111433119558
Evolution_Crossover,0.6389,0.6000,803.3111,false,true,13996102363368337268
Evolution_Crossover,0.5278,0.6000,810.5735,false,false,6307814058645704904
Evolution_Crossover,0.5833,0.8000,833.2065,false,false,17205083057875571359
Evolution_Crossover,0.5556,0.4000,869.6050,false,false,409741509964097941
Evolution_Crossover,0.6389,0.2000,836.8092,false,false,2868724174853822375
Evolution_Crossover,0.6944,1.0000,801.8739,false,true,11824326250485796480
Evolution_Crossover,0.5833,0.0000,868.7116,false,false,17447976493181766924
Evolution_Crossover,0.5000,0.2000,797.4513,true,true,10264966111433119558
Evolution_Crossover,0.5000,0.2000,876.5054,false,false,11091074780073361872
Evolution_Crossover,0.5556,0.2000,840.4062,false,false,3079407496130021681
Evolution_Crossover,0.6111,0.8000,844.5742,false,false,5420504394643903859
Evolution_Crossover,0.5556,0.4000,867.4369,false,false,5714248703519904599
Evolution_Crossover,0.6389,0.4000,836.5434,false,false,8818872036638609614
Evolution_Crossover,0.5833,0.0000,869.1233,false,false,7861671154103524633
Evolution_Crossover,0.5278,0.2000,836.9045,false,false,12906941254085904836
Evolution_Crossover,0.7500,0.8000,823.6550,false,false,8421551108889303896
Evolution_Crossover,0.5278,0.2000,856.1216,false,false,9091441643436918538
Evolution_Crossover,0.7222,1.0000,801.8739,false,true,11824326250485796480
Evolution_Crossover,0.5000,0.4000,803.3111,false,true,13996102363368337268
Evolution_Crossover,0.5833,0.0000,921.5079,false,false,17170139085033873059
Evolution_Crossover,0.6944,0.4000,797.8718,true,true,10264966111433119558
Evolution_Crossover,0.5278,0.4000,877.0192,false,false,3794868952750495882
Evolution_Crossover,0.5278,0.4000,855.0065,false,false,730306465263901551
Evolution_Crossover,0.5278,0.2000,924.7705,false,false,3145610487749237140
Evolution_Crossover,0.5556,0.4000,838.0065,false,false,5296632114337118351
Evolution_Crossover,0.6667,0.2000,866.8926,false,false,11767506945697638848
Evolution_Crossover,0.5556,0.0000,876.3767,false,false,15066898347490902643
Evolution_Crossover,0.7500,0.8000,839.3076,false,false,6385416927108205930
Evolution_Crossover,0.7222,0.6000,797.4513,true,true,10264966111433119558
Evolution_Crossover,0.5278,0.0000,844.1620,false,false,11443017188717396517
Evolution_Crossover,0.6389,0.2000,810.5735,false,false,6307814058645704904
Evolution_Crossover,0.5833,0.6000,846.8175,false,false,11889651534673399649
Evolution_Crossover,0.6667,0.4000,827.3525,false,false,6942061030029042200
Evolution_Crossover,0.5000,0.6000,798.9434,false,true,678773149692492076
Evolution_Crossover,0.5833,0.2000,886.1749,false,false,13885403927903643872
Evolution_Crossover,0.5000,0.6000,801.8739,false,true,11824326250485796480
Evolution_Crossover,0.6944,0.6000,820.8613,false,false,6251334824792168828
Evolution_Crossover,0.6389,0.0000,835.2568,false,false,11610318588857558995
Evolution_Crossover,0.6944,0.4000,886.0826,false,false,3951562890438994478
Evolution_Crossover,0.6389,0.6000,856.0184,false,false,12254746053784347469
Evolution_Crossover,0.5278,0.0000,955.4583,false,false,14074669873075229721
Evolution_Crossover,0.6389,0.6000,838.4365,false,false,5880928364111066202
Evolution_Crossover,0.5000,0.4000,881.0162,false,false,6688953987823504705
Evolution_Crossover,0.5833,0.2000,836.4349,false,false,2469635608562662272
Evolution_Crossover,0.5000,0.0000,891.2044,false,false,17633584987889371499
Evolution_Crossover,0.5833,0.2000,866.7935,false,false,4108782751903706877
Evolution_Crossover,0.5000,0.6000,819.5007,false,false,13225244327087722692
Evolution_Crossover,0.6389,0.0000,798.9434,false,true,678773149692492076
Evolution_Crossover,0.5278,0.0000,891.3929,false,false,14336800149357009633
Evolution_Crossover,0.5278,0.0000,912.9423,false,false,11032265078905273558
Evolution_Crossover,0.5278,0.0000,916.5031,false,false,4362749114091859614
Evolution_Crossover,0.6944,0.6000,797.4513,true,true,10264966111433119558
Evolution_Crossover,0.5000,0.4000,857.0686,false,false,3400051041860232283
Evolution_Crossover,0.6389,0.4000,814.8145,true,false,10264966111433119558
Evolution_Crossover,0.7222,0.8000,866.2851,false,false,18266852660817404723
Evolution_Crossover,0.7222,0.6000,822.5776,false,false,11811168530275145137
Evolution_Crossover,0.5000,0.0000,884.1131,false,false,584226764165313117
Evolution_Crossover,0.6667,0.8000,835.6886,false,false,4353042218191378573
Evolution_Crossover,0.7222,0.4000,798.9434,false,true,678773149692492076
Evolution_Crossover,0.6667,0.4000,797.8718,true,true,10264966111433119558
Evolution_Crossover,0.6944,0.4000,851.9994,false,false,2809069905135405405
Evolution_Crossover,0.6111,0.4000,809.6091,false,true,2461572784405974007
Evolution_Crossover,0.6389,0.2000,820.1531,false,false,1799920800935451210
Evolution_Crossover,0.6389,0.0000,839.0530,false,false,3079407496130021681
Evolution_Crossover,0.6667,0.6000,867.0924,false,false,3974832871104265726
Evolution_Crossover,0.6111,0.4000,821.4331,false,false,10067872278041119297
Evolution_Crossover,0.6667,0.2000,875.4224,false,false,5822539638739425010
Evolution_Crossover,0.6389,0.4000,911.6646,false,false,13956693154808681889
Evolution_Crossover,0.6111,0.6000,865.6803,false,false,9356865779976414661
Evolution_Crossover,0.5556,0.2000,822.9282,false,false,16706677395443074754
Evolution_Crossover,0.6111,0.4000,867.0414,false,false,7264423089273472338
Evolution_Crossover,0.5556,0.4000,832.7340,false,false,6229000612029211557
Evolution_Crossover,0.5833,0.2000,836.0613,false,false,2098140014029165797
Evolution_Crossover,0.5278,0.6000,890.0990,false,false,12754412908948811115
Evolution_Crossover,0.5833,0.6000,835.7890,false,false,15168872374936398918
Evolution_Crossover,0.5556,0.4000,838.3345,false,false,1392749124181593455
Evolution_Crossover,0.6111,0.2000,846.8109,false,false,847697685391841675
Evolution_Crossover,0.7500,1.0000,797.4513,true,true,10264966111433119558
Evolution_Crossover,0.6944,0.8000,797.8718,true,true,10264966111433119558
Evolution_Crossover,0.7500,0.8000,797.8718,true,true,10264966111433119558
Evolution_Crossover,0.5833,0.8000,827.3525,false,false,6942061030029042200
Evolution_Crossover,0.6667,0.2000,920.8129,false,false,14445831076537101283
Evolution_Crossover,0.5278,0.0000,837.4393,false,false,11674070006756174645
Evolution_Crossover,0.7222,0.8000,865.6803,false,false,9356865779976414661
Evolution_Crossover,0.6111,0.2000,852.6897,false,false,3421190852002764744
Evolution_Crossover,0.7222,0.6000,820.1531,false,false,1799920800935451210
Evolution_Crossover,0.6944,0.6000,859.4221,false,false,8554856149371499393
Evolution_Crossover,0.6389,0.0000,803.1277,false,true,4975891338178397411
Evolution_Crossover,0.5278,0.4000,797.4513,true,true,10264966111433119558
Evolution_Crossover,0.6944,0.4000,800.0627,true,true,10264966111433119558
Evolution_Crossover,0.7222,1.0000,797.4513,true,true,10264966111433119558
Evolution_Crossover,0.7222,0.4000,819.5792,false,false,3585958712743979975
Evolution_Crossover,0.7500,1.0000,797.8718,true,true,10264966111433119558
Evolution_Crossover,0.6667,1.0000,797.4513,true,true,10264966111433119558
Evolution_Crossover,0.6111,0.4000,803.3111,false,true,13996102363368337268
Evolution_Crossover,0.5278,0.2000,876.2910,false,false,9137769525740652355
Evolution_Crossover,0.5278,0.4000,866.4172,false,false,12302447914883094689
Evolution_Crossover,0.5556,0.2000,847.9419,false,false,5945486809504421702
Evolution_Crossover,0.7222,0.4000,850.3002,false,false,11383242135102430798
Evolution_Crossover,0.5278,0.2000,868.7882,false,false,11592506564504265162
Evolution_Crossover,0.5278,0.4000,801.8739,false,true,11824326250485796480
Evolution_Crossover,0.7222,0.6000,850.6038,false,false,5187036916299268512
Evolution_Crossover,0.7222,0.6000,797.4513,true,true,10264966111433119558
Evolution_Crossover,0.6944,0.6000,924.3391,false,false,17487438748993357223
Evolution_Crossover,0.5278,0.6000,839.9924,false,false,8002949508144976527
Evolution_Crossover,0.6667,0.2000,873.8933,false,false,4070548307001623540
Evolution_Crossover,0.7222,0.4000,885.2349,false,false,4806169591722456961
Evolution_Crossover,0.6111,0.2000,873.2134,false,false,8758764928488572328
Evolution_Crossover,0.6389,0.0000,892.0200,false,false,17663835542299013577
Evolution_Crossover,0.7222,0.6000,797.4513,true,true,10264966111433119558
Evolution_Crossover,0.5000,0.2000,885.0118,false,false,9674505134861023884
Evolution_Crossover,0.6111,0.6000,818.5772,false,false,18330457431737338550
Evolution_Crossover,0.6667,0.8000,828.5087,false,false,15035871632325471732
Evolution_Crossover,0.6389,0.2000,882.2943,false,false,14180603807642947165
Evolution_Crossover,0.6111,0.6000,821.9971,false,false,5271131685523442871
Evolution_Crossover,0.7222,0.4000,872.4639,false,false,7337389970302065135
Evolution_Crossover,0.6389,0.4000,852.4591,false,false,10461958956750997799
Evolution_Crossover,0.7222,0.2000,870.0650,false,false,13353900450587111495
Evolution_Crossover,0.6111,0.2000,838.7305,false,false,8002949508144976527
Evolution_Crossover,0.5833,0.0000,889.3871,false,false,15903814210213634371
Evolution_Crossover,0.5278,0.0000,870.4878,false,false,1112546508420788073
Evolution_Crossover,0.7222,0.4000,840.7758,false,false,1799920800935451210
Evolution_Crossover,0.6389,0.6000,803.3111,false,true,13996102363368337268
Evolution_Crossover,0.5556,0.4000,816.0543,false,false,5461327959804510233
Evolution_Crossover,0.7222,0.8000,797.8718,true,true,10264966111433119558
Evolution_Crossover,0.5278,0.2000,810.5735,false,false,6307814058645704904
Evolution_Crossover,0.7500,0.6000,897.8852,false,false,11066754587512140000
Evolution_Crossover,0.5000,0.0000,910.3751,false,false,3066370416591333726
Evolution_Crossover,0.7222,0.4000,798.9434,false,true,678773149692492076
Evolution_Crossover,0.5556,0.2000,926.0869,false,false,4838616962071679479
Evolution_Crossover,0.6667,0.6000,860.7518,false,false,18251162200063290697
Evolution_Crossover,0.5278,0.4000,855.3877,false,false,15489813311916982228
Evolution_Crossover,0.7222,0.8000,803.6585,false,true,15328930014682100007
Evolution_Crossover,0.6389,0.2000,847.2394,false,false,2598824532559562798
Evolution_Crossover,0.6389,0.6000,890.1381,false,false,1127584668950178412
Evolution_Crossover,0.5556,0.2000,876.0176,false,false,8126281560506051194
Evolution_Crossover,0.5278,0.4000,816.6681,false,false,11824326250485796480
Evolution_Crossover,0.5556,0.2000,841.4960,false,false,14989882125370019852
Evolution_Crossover,0.5000,0.0000,873.3243,false,false,3279264174668233174
Evolution_Crossover,0.5833,0.4000,803.3111,false,true,13996102363368337268
Evolution_Crossover,0.5556,0.0000,847.9419,false,false,5945486809504421702
Evolution_Crossover,0.6389,0.6000,838.2086,false,false,4880800485040626380
Evolution_Crossover,0.5556,0.4000,812.7828,false,false,11934982111721237959
