evidence_row_id,as_of,ticker,direction,action,evidence_class,target_rate,sample_size,degradation_level,adaptive_rr,adaptive_horizon_sessions,reference_price,adaptive_target,adaptive_risk,exit_reason,sessions_to_outcome,target_reached,risk_reached,horizon_reached,actual_mfe,actual_mae,realized_return,eligible_for_primary_comparison
TIME006-20260522T034500Z-gen20260820T105021980733Z-TMCV_NS,2026-05-22T03:45:00Z,TMCV.NS,LONG,Buy,Mixed,0.342857,35,RelaxVolume,2.638326,3.0,382.9500,431.1995,364.6621,HORIZON,3,false,false,true,0.042825,-0.011620,0.002350,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-TORNTPHARM_NS,2026-05-22T03:45:00Z,TORNTPHARM.NS,SHORT,NoTrade,Unfavourable,0.195312,128,StateOnly,1.162714,3.0,4486.2002,4291.2889,4653.8349,NO_TRADE,1,false,false,false,0.000000,-0.050533,-0.037367,false
TIME006-20260522T034500Z-gen20260820T105021980733Z-TRENT_NS,2026-05-22T03:45:00Z,TRENT.NS,SHORT,Watch,Mixed,0.303030,66,Exact,1.106712,4.0,2864.3333,2719.0162,2995.6384,HORIZON,4,false,false,true,0.017689,-0.015245,0.011149,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-TVSMOTOR_NS,2026-05-22T03:45:00Z,TVSMOTOR.NS,LONG,Buy,Favourable,0.487179,78,Exact,1.071264,4.0,3417.5000,3557.8273,3286.5078,HORIZON,4,false,false,true,0.024638,-0.016503,-0.009627,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-ULTRACEMCO_NS,2026-05-22T03:45:00Z,ULTRACEMCO.NS,SHORT,Watch,Mixed,0.333333,87,Exact,1.010639,4.0,11569.0000,11237.7771,11896.7360,HORIZON,4,false,false,true,0.000000,-0.019621,-0.010373,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-UNITDSPR_NS,2026-05-22T03:45:00Z,UNITDSPR.NS,SHORT,NoTrade,Insufficient,0.000000,0,Insufficient,,,1282.1000,,,NO_TRADE,1,false,false,false,0.002418,-0.015521,-0.006162,false
TIME006-20260522T034500Z-gen20260820T105021980733Z-UPL_NS,2026-05-22T03:45:00Z,UPL.NS,SHORT,Sell,Favourable,0.415730,178,StateOnly,1.378964,3.0,632.0000,598.0862,656.5937,RISK,2,false,true,false,0.000000,-0.046835,-0.038914,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-VBL_NS,2026-05-22T03:45:00Z,VBL.NS,SHORT,Watch,Mixed,0.304094,171,StateOnly,1.017248,3.0,539.4500,513.6779,564.7851,HORIZON,3,false,false,true,0.024562,-0.008342,0.009176,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-VEDL_NS,2026-05-22T03:45:00Z,VEDL.NS,LONG,Watch,Mixed,0.342105,76,Exact,0.859540,4.0,329.9500,344.1775,313.3975,TARGET,2,true,false,false,0.056221,0.000000,0.043120,true
TIME006-20260522T034500Z-gen20260820T105021980733Z-WIPRO_NS,2026-05-22T03:45:00Z,WIPRO.NS,LONG,Buy,Favourable,0.437500,64,Exact,1.633787,4.0,203.1100,210.8329,198.3830,HORIZON,4,false,false,true,0.031707,-0.014327,-0.007533,true
