ticker,direction,entry_price,adaptive_target,adaptive_risk,risk_distance,multiplier,adjusted_stop,exit_price,exit_time_ist,exit_reason,realized_return,max_adverse_excursion,false_stop,oqs,entry_state,h300_counterfactual_ret
LUPIN_NS,LONG,2095.699951,2178.879138,2029.535310,66.164641,1.250000,2012.994150,2100.600098,10:14,HORIZON,0.002338,-0.000334,False,86,ENTER,0.002338
LUPIN_NS,LONG,2095.699951,2178.879138,2029.535310,66.164641,1.500000,1996.452990,2100.600098,10:14,HORIZON,0.002338,-0.000334,False,86,ENTER,0.002338
LUPIN_NS,LONG,2095.699951,2178.879138,2029.535310,66.164641,2.000000,1963.370670,2100.600098,10:14,HORIZON,0.002338,-0.000334,False,86,ENTER,0.002338
MARUTI_NS,LONG,12636.000000,12972.958076,12244.382599,391.617401,0.500000,12440.191300,12632.000000,10:14,HORIZON,-0.000317,-0.004115,False,86,WAIT-HIGH,-0.000317
MARUTI_NS,LONG,12636.000000,12972.958076,12244.382599,391.617401,0.750000,12342.286949,12632.000000,10:14,HORIZON,-0.000317,-0.004115,False,86,WAIT-HIGH,-0.000317
MARUTI_NS,LONG,12636.000000,12972.958076,12244.382599,391.617401,0.900000,12283.544339,12632.000000,10:14,HORIZON,-0.000317,-0.004115,False,86,WAIT-HIGH,-0.000317
MARUTI_NS,LONG,12636.000000,12972.958076,12244.382599,391.617401,1.000000,12244.382599,12632.000000,10:14,HORIZON,-0.000317,-0.004115,False,86,WAIT-HIGH,-0.000317
MARUTI_NS,LONG,12636.000000,12972.958076,12244.382599,391.617401,1.100000,12205.220859,12632.000000,10:14,HORIZON,-0.000317,-0.004115,False,86,WAIT-HIGH,-0.000317
MARUTI_NS,LONG,12636.000000,12972.958076,12244.382599,391.617401,1.250000,12146.478249,12632.000000,10:14,HORIZON,-0.000317,-0.004115,False,86,WAIT-HIGH,-0.000317
MARUTI_NS,LONG,12636.000000,12972.958076,12244.382599,391.617401,1.500000,12048.573899,12632.000000,10:14,HORIZON,-0.000317,-0.004115,False,86,WAIT-HIGH,-0.000317
MARUTI_NS,LONG,12636.000000,12972.958076,12244.382599,391.617401,2.000000,11852.765198,12632.000000,10:14,HORIZON,-0.000317,-0.004115,False,86,WAIT-HIGH,-0.000317
ONGC_NS,LONG,232.919998,240.158596,224.201699,8.718299,0.500000,228.560848,232.949997,10:14,HORIZON,0.000129,-0.002919,False,80,WAIT-HIGH,0.000129
ONGC_NS,LONG,232.919998,240.158596,224.201699,8.718299,0.750000,226.381274,232.949997,10:14,HORIZON,0.000129,-0.002919,False,80,WAIT-HIGH,0.000129
ONGC_NS,LONG,232.919998,240.158596,224.201699,8.718299,0.900000,225.073529,232.949997,10:14,HORIZON,0.000129,-0.002919,False,80,WAIT-HIGH,0.000129
ONGC_NS,LONG,232.919998,240.158596,224.201699,8.718299,1.000000,224.201699,232.949997,10:14,HORIZON,0.000129,-0.002919,False,80,WAIT-HIGH,0.000129
ONGC_NS,LONG,232.919998,240.158596,224.201699,8.718299,1.100000,223.329869,232.949997,10:14,HORIZON,0.000129,-0.002919,False,80,WAIT-HIGH,0.000129
ONGC_NS,LONG,232.919998,240.158596,224.201699,8.718299,1.250000,222.022124,232.949997,10:14,HORIZON,0.000129,-0.002919,False,80,WAIT-HIGH,0.000129
ONGC_NS,LONG,232.919998,240.158596,224.201699,8.718299,1.500000,219.842549,232.949997,10:14,HORIZON,0.000129,-0.002919,False,80,WAIT-HIGH,0.000129
ONGC_NS,LONG,232.919998,240.158596,224.201699,8.718299,2.000000,215.483399,232.949997,10:14,HORIZON,0.000129,-0.002919,False,80,WAIT-HIGH,0.000129
PNB_NS,SHORT,116.300003,109.697830,121.358002,5.057999,0.500000,118.829003,116.430000,10:14,HORIZON,-0.001118,-0.003095,False,68,WAIT-HIGH,-0.001118
PNB_NS,SHORT,116.300003,109.697830,121.358002,5.057999,0.750000,120.093502,116.430000,10:14,HORIZON,-0.001118,-0.003095,False,68,WAIT-HIGH,-0.001118
PNB_NS,SHORT,116.300003,109.697830,121.358002,5.057999,0.900000,120.852202,116.430000,10:14,HORIZON,-0.001118,-0.003095,False,68,WAIT-HIGH,-0.001118
PNB_NS,SHORT,116.300003,109.697830,121.358002,5.057999,1.000000,121.358002,116.430000,10:14,HORIZON,-0.001118,-0.003095,False,68,WAIT-HIGH,-0.001118
