ticker,direction,date,entry_price,ret_h60,ret_h120,ret_h300,mae_h60,mae_h120,mae_h180,mae_h300,mfe_h60,mfe_h120,mfe_h300,recovered_to_positive,time_to_recovery_bars,n_bars
MAHABANK_NS,SHORT,20260909,84.559998,0.003902,0.002483,0.005203,-0.001419,-0.001419,-0.001419,-0.001419,0.008042,0.008042,0.008042,True,2,361
MARICO_NS,LONG,20260904,815.150024,0.005091,0.005152,0.006256,0.000000,0.000000,0.000000,0.000000,0.007545,0.007545,0.008649,True,1,361
MARUTI_NS,LONG,20260904,12694.000000,0.007169,0.006066,0.005121,0.000000,0.000000,0.000000,0.000000,0.011659,0.011659,0.011659,True,1,361
MARUTI_NS,LONG,20260907,12760.000000,-0.005643,-0.006270,-0.000862,-0.010423,-0.010423,-0.010423,-0.010423,0.000000,0.000000,0.000627,False,38,360
MARUTI_NS,LONG,20260908,12636.000000,0.002849,0.002137,-0.000317,0.000000,0.000000,-0.000317,-0.001741,0.008864,0.008864,0.008864,False,1,360
MARUTI_NS,LONG,20260909,12618.000000,0.000396,-0.001981,-0.003170,-0.002615,-0.002695,-0.002695,-0.003566,0.002298,0.002298,0.002298,False,1,361
MPHASIS_NS,LONG,20260903,2471.000000,-0.012100,-0.005221,-0.009106,-0.012546,-0.012546,-0.012546,-0.012546,0.000000,0.000000,0.000000,False,None,361
MPHASIS_NS,LONG,20260904,2422.000000,0.022007,0.020149,0.015731,0.000000,0.000000,0.000000,0.000000,0.033320,0.033320,0.033320,True,1,357
MRF_NS,LONG,20260907,128890.000000,0.002871,-0.000155,-0.000698,0.000000,-0.001435,-0.001435,-0.001435,0.010901,0.010901,0.010901,False,1,342
MRF_NS,LONG,20260908,128635.000000,-0.002177,-0.001905,0.002216,-0.003304,-0.003304,-0.003304,-0.003304,0.001166,0.001166,0.002254,True,40,303
MRF_NS,LONG,20260909,128315.000000,-0.004364,-0.004014,-0.003975,-0.005455,-0.006001,-0.006001,-0.006001,0.000000,0.000000,0.000000,False,None,342
MUTHOOTFIN_NS,LONG,20260908,2883.199951,0.000277,-0.000173,0.002254,-0.004197,-0.004197,-0.004197,-0.004197,0.001214,0.001422,0.003052,True,11,360
MUTHOOTFIN_NS,LONG,20260909,2815.000000,0.009947,0.008703,-0.004440,0.000000,0.000000,-0.000391,-0.006892,0.014458,0.014458,0.014458,False,1,361
MUTHOOTFIN_NS,SHORT,20260903,2926.500000,-0.014967,-0.011276,-0.014488,-0.017803,-0.020195,-0.020195,-0.020195,0.000000,0.000000,0.000000,False,None,361
MUTHOOTFIN_NS,SHORT,20260904,2913.800049,-0.017297,-0.013453,-0.010673,-0.022342,-0.022342,-0.022342,-0.022342,0.000000,0.000000,0.000000,False,None,360
MUTHOOTFIN_NS,SHORT,20260907,2880.000000,-0.001215,-0.006736,-0.004549,-0.006562,-0.006910,-0.007431,-0.007465,0.003056,0.003056,0.003056,False,4,361
NAUKRI_NS,SHORT,20260904,1319.800049,-0.015154,-0.014926,-0.016063,-0.022049,-0.022049,-0.022049,-0.022049,0.000000,0.000000,0.000000,False,None,361
NAUKRI_NS,SHORT,20260907,1302.500000,0.000154,0.001459,0.002303,-0.014818,-0.014818,-0.014818,-0.014818,0.000461,0.001689,0.005451,True,11,361
NAUKRI_NS,SHORT,20260908,1286.099976,0.007076,0.000389,0.004354,0.000000,-0.000544,-0.007542,-0.007542,0.019594,0.019594,0.019594,True,1,360
NAUKRI_NS,SHORT,20260909,1267.000000,0.002210,-0.004420,0.001342,-0.006314,-0.006314,-0.006314,-0.006314,0.008129,0.008129,0.008129,True,1,361
NESTLEIND_NS,LONG,20260903,1416.000000,-0.001059,0.002048,0.000000,-0.001059,-0.001059,-0.001059,-0.001059,0.002119,0.002754,0.003884,False,1,361
NESTLEIND_NS,LONG,20260904,1410.500000,-0.000638,-0.002552,0.003616,-0.004254,-0.004254,-0.004254,-0.004254,0.001489,0.001489,0.004041,True,2,361
NESTLEIND_NS,LONG,20260907,1398.000000,0.002647,0.000644,-0.001144,0.000000,0.000000,-0.000930,-0.002790,0.004506,0.004506,0.004506,False,1,360
NESTLEIND_NS,LONG,20260908,1404.300049,-0.003774,-0.001994,0.002991,-0.005910,-0.005910,-0.005910,-0.005910,0.001923,0.001923,0.003133,True,3,361
NESTLEIND_NS,LONG,20260909,1393.000000,0.005384,0.001436,-0.001149,0.000000,0.000000,-0.001364,-0.002584,0.008902,0.008902,0.008902,False,1,361
NMDC_NS,SHORT,20260903,84.190002,-0.025775,-0.029220,-0.023281,-0.026131,-0.031833,-0.031833,-0.031833,0.000000,0.000000,0.000000,False,None,361
NMDC_NS,SHORT,20260904,84.699997,-0.001299,-0.001181,0.000354,-0.003542,-0.003542,-0.003542,-0.003542,0.000000,0.000000,0.001063,True,31,361
NMDC_NS,SHORT,20260907,83.849998,-0.004174,-0.005963,-0.004651,-0.021228,-0.021228,-0.021228,-0.021228,0.000000,0.000000,0.000000,False,None,361
NMDC_NS,SHORT,20260908,84.050003,-0.004878,-0.003926,-0.004164,-0.006187,-0.006187,-0.006187,-0.006187,0.000000,0.000000,0.002142,False,47,361
NMDC_NS,SHORT,20260909,85.800003,0.010256,0.010956,0.013054,0.000000,0.000000,0.000000,0.000000,0.014569,0.014569,0.014569,True,1,361
NTPC_NS,LONG,20260903,330.899994,0.001360,-0.000151,-0.002569,-0.005137,-0.005137,-0.005137,-0.005137,0.002115,0.003778,0.003778,False,12,361
NTPC_NS,LONG,20260904,332.500000,-0.005564,-0.005714,-0.004211,-0.007218,-0.007218,-0.008120,-0.008120,0.000000,0.000000,0.000000,False,None,361
NTPC_NS,LONG,20260907,332.000000,-0.002861,-0.000151,0.000000,-0.003614,-0.003614,-0.003614,-0.003614,0.004368,0.004368,0.004368,False,1,360
NTPC_NS,LONG,20260908,331.399994,-0.001358,0.000754,0.000151,-0.006337,-0.006337,-0.006337,-0.006337,0.000000,0.001207,0.001207,True,17,361
NTPC_NS,LONG,20260909,334.500000,-0.000448,0.004634,0.003289,-0.009716,-0.009716,-0.009716,-0.009716,0.000000,0.005830,0.006278,True,14,361
OFSS_NS,SHORT,20260903,12149.000000,0.010207,0.003210,0.001975,-0.002140,-0.002140,-0.002140,-0.002140,0.011194,0.011194,0.011194,True,1,361
OFSS_NS,SHORT,20260904,12058.000000,-0.020567,-0.014016,-0.010615,-0.022309,-0.023304,-0.023304,-0.023304,0.000000,0.000000,0.000000,False,None,361
OFSS_NS,SHORT,20260907,11847.000000,-0.002701,-0.000422,-0.000675,-0.016966,-0.016966,-0.016966,-0.016966,0.000000,0.002532,0.003967,False,13,361
OFSS_NS,SHORT,20260908,11713.000000,-0.001366,-0.004696,0.001537,-0.003074,-0.005379,-0.006147,-0.006147,0.006232,0.006232,0.006232,True,2,361
OFSS_NS,SHORT,20260909,11630.000000,-0.007051,-0.006879,-0.002064,-0.008426,-0.008426,-0.008426,-0.008426,0.000000,0.000000,0.000000,False,None,361
ONGC_NS,LONG,20260903,236.000000,0.006780,0.006949,0.002331,0.000000,0.000000,0.000000,0.000000,0.006780,0.007161,0.007203,True,1,361
ONGC_NS,LONG,20260904,234.649994,-0.002173,-0.001875,0.001619,-0.003665,-0.003665,-0.003665,-0.003665,0.003239,0.003239,0.003239,True,33,361
ONGC_NS,LONG,20260907,233.699997,0.000043,-0.000257,-0.000342,-0.000471,-0.000770,-0.000770,-0.000856,0.006975,0.006975,0.006975,False,1,360
ONGC_NS,LONG,20260908,232.919998,0.002490,0.002361,0.000129,-0.001030,-0.001030,-0.001030,-0.001030,0.004551,0.004551,0.004551,True,2,361
ONGC_NS,LONG,20260909,234.020004,0.019614,0.015426,0.011837,0.000000,0.000000,0.000000,0.000000,0.022348,0.022348,0.022348,True,1,361
PAGEIND_NS,LONG,20260904,36300.000000,-0.015427,-0.013774,-0.007025,-0.017080,-0.017080,-0.017080,-0.017080,0.000000,0.000000,0.000000,False,None,356
PAGEIND_NS,LONG,20260907,35825.000000,0.013957,0.011305,0.004885,0.000000,0.000000,0.000000,0.000000,0.018702,0.018702,0.018702,True,1,337
PAGEIND_NS,LONG,20260908,35845.000000,-0.007951,-0.008788,0.000697,-0.009485,-0.009485,-0.009485,-0.009485,0.000000,0.000000,0.000697,True,58,337
PAGEIND_NS,LONG,20260909,35395.000000,0.011442,0.008052,0.011442,0.000000,0.000000,0.000000,0.000000,0.011442,0.011866,0.012149,True,1,337
PERSISTENT_NS,SHORT,20260903,5657.000000,0.015644,0.010076,0.011137,0.000000,0.000000,0.000000,0.000000,0.027400,0.027400,0.027400,True,1,361
PERSISTENT_NS,SHORT,20260904,5643.000000,-0.006911,-0.003899,-0.001418,-0.014354,-0.014354,-0.014354,-0.014354,0.000000,0.000000,0.000000,False,None,361
PERSISTENT_NS,SHORT,20260907,5540.000000,-0.003971,-0.001625,-0.007671,-0.011733,-0.011733,-0.011733,-0.011733,0.003249,0.003249,0.003249,False,1,360
PERSISTENT_NS,SHORT,20260908,5568.500000,0.008171,0.008799,0.002245,0.000000,0.000000,0.000000,-0.001706,0.011673,0.013918,0.013918,True,1,360
PERSISTENT_NS,SHORT,20260909,5419.000000,-0.002860,-0.002122,-0.003875,-0.009411,-0.009411,-0.009411,-0.009411,0.000646,0.003783,0.003783,False,16,360
PETRONET_NS,LONG,20260903,289.500000,0.005181,0.006563,0.003109,-0.000691,-0.000691,-0.000691,-0.000691,0.005527,0.006563,0.007427,True,1,361
PETRONET_NS,LONG,20260904,288.100006,0.007289,0.006768,0.012149,0.000000,0.000000,0.000000,0.000000,0.010066,0.010066,0.014058,True,1,358
PIDILITIND_NS,LONG,20260909,1572.000000,0.000763,0.002608,0.000954,-0.000573,-0.000763,-0.001018,-0.001145,0.008015,0.008015,0.008015,True,1,361
PIDILITIND_NS,SHORT,20260903,1638.300049,0.002320,0.002747,0.005066,0.000000,0.000000,0.000000,0.000000,0.003784,0.003784,0.005860,True,1,361
PIDILITIND_NS,SHORT,20260904,1629.500000,-0.003191,-0.000307,0.000307,-0.005400,-0.005400,-0.005400,-0.005400,0.000000,0.001289,0.001412,True,20,361
PIDILITIND_NS,SHORT,20260907,1575.000000,-0.023936,-0.022794,-0.020952,-0.034095,-0.034095,-0.034095,-0.034095,0.000000,0.000000,0.000000,False,None,360
PIDILITIND_NS,SHORT,20260908,1576.300049,-0.004377,-0.002855,0.000127,-0.009135,-0.009135,-0.009135,-0.009135,0.000000,0.000000,0.002347,True,47,361
PNB_NS,SHORT,20260903,116.320000,-0.010574,-0.009629,-0.007393,-0.016334,-0.016334,-0.016334,-0.016334,0.000000,0.000000,0.000000,False,None,361
PNB_NS,SHORT,20260904,117.000000,0.000855,0.000684,-0.000769,0.000000,-0.000769,-0.000769,-0.001282,0.004103,0.004103,0.004103,False,1,361
PNB_NS,SHORT,20260907,115.599998,-0.004152,-0.006747,-0.004066,-0.013408,-0.013408,-0.013408,-0.013408,0.000000,0.000000,0.000000,False,None,361
PNB_NS,SHORT,20260908,116.300003,0.002150,0.001032,-0.001118,0.000000,-0.000000,-0.000000,-0.001118,0.010662,0.010662,0.010662,False,1,360
PNB_NS,SHORT,20260909,115.610001,-0.003027,-0.003979,-0.006574,-0.005536,-0.005536,-0.005622,-0.008563,0.001384,0.001384,0.001384,False,None,361
POLYCAB_NS,LONG,20260903,8807.500000,-0.000852,0.001079,0.005109,-0.001987,-0.001987,-0.001987,-0.001987,0.010786,0.010786,0.010786,True,1,361
POLYCAB_NS,LONG,20260904,8300.000000,0.016325,0.020843,0.009880,0.000000,0.000000,0.000000,0.000000,0.021024,0.023855,0.023855,True,1,360
POLYCAB_NS,LONG,20260907,8261.000000,-0.004479,-0.000182,-0.002360,-0.009926,-0.009926,-0.009926,-0.009926,0.012105,0.012105,0.012105,False,1,360
POLYCAB_NS,LONG,20260908,8422.000000,-0.002909,-0.004868,-0.000237,-0.014367,-0.014367,-0.014367,-0.014367,0.000000,0.000000,0.001128,False,45,360
POLYCAB_NS,LONG,20260909,8354.000000,-0.000658,-0.001676,-0.003352,-0.003112,-0.003531,-0.003531,-0.004130,0.005686,0.005686,0.005686,False,1,361
POWERGRID_NS,LONG,20260903,265.600006,0.015248,0.011672,0.012048,0.000000,0.000000,0.000000,0.000000,0.018637,0.018637,0.018637,True,1,361
POWERGRID_NS,LONG,20260904,266.000000,0.000940,0.002256,0.003196,-0.000564,-0.000752,-0.000752,-0.000752,0.005075,0.005075,0.005075,True,1,361
RECLTD_NS,LONG,20260903,313.600006,0.019611,0.015625,0.014031,0.000000,0.000000,0.000000,0.000000,0.022003,0.022003,0.022481,True,1,361
RECLTD_NS,LONG,20260904,318.700012,-0.013649,-0.013335,-0.012237,-0.016944,-0.016944,-0.016944,-0.016944,0.000000,0.000000,0.000000,False,None,361
RECLTD_NS,LONG,20260907,316.399994,0.003477,0.007743,0.007269,-0.000474,-0.000474,-0.000474,-0.000474,0.005689,0.007743,0.015171,True,1,360
RECLTD_NS,LONG,20260908,315.600006,0.002852,0.000792,0.000634,-0.000317,-0.000951,-0.001267,-0.002852,0.004436,0.004436,0.004436,True,1,361
RECLTD_NS,LONG,20260909,314.500000,0.006677,0.008426,0.002862,0.000000,0.000000,0.000000,0.000000,0.008267,0.008903,0.008903,True,1,361
RELIANCE_NS,LONG,20260909,1279.000000,0.001720,0.005004,0.004691,-0.000860,-0.000860,-0.000860,-0.000860,0.004847,0.007428,0.007740,True,1,361
RELIANCE_NS,SHORT,20260903,1302.500000,-0.007601,-0.009827,-0.005144,-0.010902,-0.010902,-0.010902,-0.010902,0.000000,0.000000,0.000000,False,None,361
RELIANCE_NS,SHORT,20260904,1322.000000,0.006354,0.006883,-0.003782,0.000000,0.000000,-0.002950,-0.007716,0.013540,0.013540,0.013540,False,1,361
RELIANCE_NS,SHORT,20260907,1309.500000,-0.006033,-0.006949,-0.006949,-0.011149,-0.011149,-0.011149,-0.011149,0.000000,0.000000,0.000000,False,None,361
RELIANCE_NS,SHORT,20260908,1300.900024,0.001768,-0.000615,-0.000538,-0.003920,-0.003920,-0.003920,-0.003920,0.001768,0.001999,0.001999,False,8,360
SAIL_NS,SHORT,20260903,197.000000,-0.009898,-0.007716,-0.001371,-0.015431,-0.015431,-0.015431,-0.015431,0.006193,0.006193,0.006193,False,1,361
SAIL_NS,SHORT,20260904,196.800003,-0.002032,-0.005437,-0.002541,-0.007012,-0.007876,-0.007876,-0.007876,0.000000,0.000000,0.000000,False,None,361
SAIL_NS,SHORT,20260907,187.899994,-0.012294,-0.016019,-0.013358,-0.039063,-0.039063,-0.039063,-0.039063,0.000000,0.000000,0.000000,False,None,361
SAIL_NS,SHORT,20260908,189.000000,-0.004921,-0.003968,0.000159,-0.009365,-0.009365,-0.009365,-0.009365,0.001958,0.001958,0.002381,True,45,361
SAIL_NS,SHORT,20260909,186.399994,-0.003541,-0.004721,0.002146,-0.005526,-0.009227,-0.009227,-0.009227,0.005579,0.005579,0.005579,True,1,360
SBILIFE_NS,LONG,20260903,1715.000000,0.003848,0.008222,0.010904,0.000000,0.000000,0.000000,0.000000,0.014169,0.014169,0.014169,True,1,361
SBILIFE_NS,LONG,20260904,1775.000000,-0.031324,-0.030197,-0.021746,-0.036282,-0.036282,-0.036282,-0.036282,0.000000,0.000000,0.000000,False,None,360
SBILIFE_NS,LONG,20260907,1732.000000,0.012182,0.014781,0.012818,0.000000,0.000000,0.000000,0.000000,0.021594,0.021594,0.021594,True,1,361
SBILIFE_NS,LONG,20260908,1723.599976,0.003017,0.002205,0.000464,-0.000348,-0.000348,-0.002263,-0.002263,0.007716,0.007716,0.007716,True,1,361
SBILIFE_NS,LONG,20260909,1684.000000,0.006948,0.004454,0.001781,0.000000,0.000000,0.000000,-0.000772,0.010926,0.010926,0.010926,True,1,361
SBIN_NS,LONG,20260907,1005.900024,0.008351,0.009047,0.001094,0.000000,0.000000,0.000000,0.000000,0.015608,0.015608,0.015608,True,1,361
SBIN_NS,LONG,20260909,1000.500000,0.000500,0.004098,0.005997,-0.007696,-0.007696,-0.007696,-0.007696,0.001299,0.004398,0.006997,True,10,361
SBIN_NS,SHORT,20260903,1023.400024,-0.008306,-0.007426,-0.006351,-0.009869,-0.009869,-0.009869,-0.009869,0.000000,0.000000,0.000000,False,None,361
SBIN_NS,SHORT,20260904,1016.099976,-0.006299,-0.007480,-0.008956,-0.009743,-0.009743,-0.009743,-0.009743,0.000000,0.000000,0.000000,False,None,361
SBIN_NS,SHORT,20260908,1006.099976,0.001093,0.002187,-0.002684,-0.000099,-0.000099,-0.000099,-0.002684,0.003578,0.003777,0.003777,False,1,361
SHREECEM_NS,LONG,20260904,23855.000000,-0.000629,0.000419,0.008384,-0.002306,-0.003144,-0.003144,-0.003144,0.003563,0.003563,0.009851,True,2,357
